year,T,PV,Wind,Y
2017,2135,0,0.3213,9
2017,2136,0,0.3246,9
2017,2137,0,0.3275,9
2017,2138,0,0.3249,9
2017,2139,0,0.317,9
2017,2140,0,0.3253,9
2017,2141,0,0.3278,9
2017,2142,0,0.3166,9
2017,2143,0.009,0.3155,9
2017,2144,0.045,0.3217,9
2017,2145,0.11,0.3487,9
2017,2146,0.235,0.4086,9
2017,2147,0.353,0.4665,9
2017,2148,0.426,0.5455,9
2017,2149,0.448,0.5857,9
2017,2150,0.436,0.6091,9
2017,2151,0.369,0.6129,9
2017,2152,0.269,0.5983,9
2017,2153,0.16,0.5375,9
2017,2154,0.062,0.4561,9
2017,2155,0.002,0.421,9
2017,2156,0,0.3867,9
2017,2157,0,0.3467,9
2017,2158,0,0.3156,9
2017,2159,0,0.2855,9
2017,2160,0,0.2538,9
2017,2161,0,0.2194,9
2017,2162,0,0.1896,9
2017,2163,0,0.1634,9
2017,2164,0,0.1414,9
2017,2165,0,0.1226,9
2017,2166,0,0.1056,9
2017,2167,0.017,0.089,9
2017,2168,0.073,0.0755,9
2017,2169,0.161,0.081,9
2017,2170,0.276,0.0892,9
2017,2171,0.374,0.0968,9
2017,2172,0.423,0.1069,9
2017,2173,0.424,0.1187,9
2017,2174,0.407,0.137,9
2017,2175,0.349,0.1631,9
2017,2176,0.256,0.1933,9
2017,2177,0.153,0.2162,9
2017,2178,0.058,0.2248,9
2017,2179,0.003,0.2489,9
2017,2180,0,0.2652,9
2017,2181,0,0.2551,9
2017,2182,0,0.2419,9
2017,2183,0,0.2364,9
2017,2184,0,0.2192,9
2017,2185,0,0.1977,9
2017,2186,0,0.1746,9
2017,2187,0,0.1567,9
2017,2188,0,0.1392,9
2017,2189,0,0.121,9
2017,2190,0,0.1021,9
2017,2191,0.027,0.0862,9
2017,2192,0.109,0.0719,9
2017,2193,0.261,0.0695,9
2017,2194,0.439,0.062,9
2017,2195,0.552,0.0572,9
2017,2196,0.613,0.0669,9
2017,2197,0.619,0.0899,9
2017,2198,0.585,0.1166,9
2017,2199,0.504,0.1374,9
2017,2200,0.385,0.1414,9
2017,2201,0.24,0.1303,9
2017,2202,0.101,0.116,9
2017,2203,0.008,0.1324,9
2017,2204,0,0.1697,9
2017,2205,0,0.2012,9
2017,2206,0,0.2206,9
2017,2207,0,0.233,9
2017,2208,0,0.2407,9
2017,2209,0,0.2461,9
2017,2210,0,0.2534,9
2017,2211,0,0.2614,9
2017,2212,0,0.269,9
2017,2213,0,0.2795,9
2017,2214,0,0.2896,9
2017,2215,0.048,0.2878,9
2017,2216,0.156,0.2983,9
2017,2217,0.296,0.3881,9
2017,2218,0.404,0.4762,9
2017,2219,0.473,0.5287,9
2017,2220,0.489,0.5668,9
2017,2221,0.463,0.5929,9
2017,2222,0.406,0.6062,9
2017,2223,0.326,0.6086,9
2017,2224,0.227,0.6041,9
2017,2225,0.128,0.5846,9
2017,2226,0.048,0.57,9
2017,2227,0.002,0.5626,9
2017,2228,0,0.5395,9
2017,2229,0,0.5013,9
2017,2230,0,0.4512,9
2017,2231,0,0.4094,9
2017,2232,0,0.3749,9
2017,2233,0,0.3589,9
2017,2234,0,0.3418,9
2017,2235,0,0.3383,9
2017,2236,0,0.3264,9
2017,2237,0,0.3072,9
2017,2238,0,0.2943,9
2017,2239,0.053,0.2725,9
2017,2240,0.158,0.2483,9
2017,2241,0.27,0.3446,9
2017,2242,0.376,0.3892,9
2017,2243,0.454,0.4016,9
2017,2244,0.489,0.4153,9
2017,2245,0.486,0.4358,9
2017,2246,0.461,0.4545,9
2017,2247,0.395,0.4744,9
2017,2248,0.294,0.491,9
2017,2249,0.178,0.4865,9
2017,2250,0.075,0.4613,9
2017,2251,0.007,0.4545,9
2017,2252,0,0.4486,9
2017,2253,0,0.4479,9
2017,2254,0,0.4456,9
2017,2255,0,0.437,9
2017,2256,0,0.4502,9
2017,2257,0,0.4566,9
2017,2258,0,0.4583,9
2017,2259,0,0.4553,9
2017,2260,0,0.4443,9
2017,2261,0,0.4334,9
2017,2262,0.001,0.4206,9
2017,2263,0.049,0.4078,9
2017,2264,0.185,0.404,9
2017,2265,0.331,0.4916,9
2017,2266,0.43,0.4876,9
2017,2267,0.499,0.4644,9
2017,2268,0.535,0.446,9
2017,2269,0.533,0.426,9
2017,2270,0.49,0.4043,9
2017,2271,0.408,0.3843,9
2017,2272,0.292,0.3624,9
2017,2273,0.174,0.3138,9
2017,2274,0.071,0.2476,9
2017,2275,0.007,0.2103,9
2017,2276,0,0.1942,9
2017,2277,0,0.178,9
2017,2278,0,0.1677,9
2017,2279,0,0.161,9
2017,2280,0,0.1571,9
2017,2281,0,0.1566,9
2017,2282,0,0.1594,9
2017,2283,0,0.1589,9
2017,2284,0,0.1646,9
2017,2285,0,0.1753,9
2017,2286,0.001,0.1781,9
2017,2287,0.036,0.1764,9
2017,2288,0.114,0.1791,9
2017,2289,0.229,0.2325,9
2017,2290,0.388,0.2704,9
2017,2291,0.481,0.2972,9
2017,2292,0.541,0.3178,9
2017,2293,0.558,0.3331,9
2017,2294,0.509,0.3415,9
2017,2295,0.431,0.3434,9
2017,2296,0.328,0.3418,9
2017,2297,0.204,0.3256,9
2017,2298,0.09,0.2802,9
2017,2299,0.009,0.2613,9
2017,2300,0,0.2611,9
2017,2301,0,0.2557,9
2017,2302,0,0.2492,9
2017,2303,0,0.2395,9
2017,2304,0,0.2325,9
2017,2305,0,0.2238,9
2017,2306,0,0.2099,9
2017,2307,0,0.1999,9
2017,2308,0,0.1907,9
2017,2309,0,0.1785,9
2017,2310,0,0.1637,9
2017,2311,0.042,0.1424,9
2017,2312,0.149,0.1304,9
2017,2313,0.308,0.1319,9
2017,2314,0.448,0.1187,9
2017,2315,0.54,0.1097,9
2017,2316,0.586,0.112,9
2017,2317,0.6,0.1192,9
2017,2318,0.563,0.1244,9
2017,2319,0.491,0.1241,9
2017,2320,0.38,0.116,9
2017,2321,0.244,0.1024,9
2017,2322,0.116,0.0887,9
2017,2323,0.015,0.0854,9
2017,2324,0,0.095,9
2017,2325,0,0.1036,9
2017,2326,0,0.1109,9
2017,2327,0,0.1187,9
2017,2328,0,0.1268,9
2017,2329,0,0.1342,9
2017,2330,0,0.1367,9
2017,2331,0,0.1365,9
2017,2332,0,0.1326,9
2017,2333,0,0.1277,9
2017,2334,0.003,0.1244,9
2017,2335,0.068,0.1129,9
2017,2336,0.171,0.1008,9
2017,2337,0.314,0.1068,9
2017,2338,0.446,0.1159,9
2017,2339,0.535,0.1226,9
2017,2340,0.6,0.1291,9
2017,2341,0.608,0.136,9
2017,2342,0.577,0.1437,9
2017,2343,0.505,0.1516,9
2017,2344,0.393,0.1609,9
2017,2345,0.259,0.1632,9
2017,2346,0.127,0.1477,9
2017,2347,0.021,0.1576,9
2017,2348,0,0.1854,9
2017,2349,0,0.2085,9
2017,2350,0,0.232,9
2017,2351,0,0.2517,9
2017,2352,0,0.2617,9
2017,2353,0,0.267,9
2017,2354,0,0.2683,9
2017,2355,0,0.2653,9
2017,2356,0,0.2529,9
2017,2357,0,0.2372,9
2017,2358,0.002,0.2217,9
2017,2359,0.062,0.1872,9
2017,2360,0.177,0.1425,9
2017,2361,0.302,0.1529,9
2017,2362,0.406,0.1989,9
2017,2363,0.47,0.2594,9
2017,2364,0.5,0.3265,9
2017,2365,0.484,0.3855,9
2017,2366,0.43,0.4299,9
2017,2367,0.358,0.4604,9
2017,2368,0.265,0.4736,9
2017,2369,0.166,0.4745,9
2017,2370,0.078,0.467,9
2017,2371,0.013,0.4399,9
2017,2372,0,0.4527,9
2017,2373,0,0.4568,9
2017,2374,0,0.4422,9
2017,2375,0,0.436,9
2017,2376,0,0.444,9
2017,2377,0,0.4437,9
2017,2378,0,0.4282,9
2017,2379,0,0.414,9
2017,2380,0,0.3959,9
2017,2381,0,0.3847,9
2017,2382,0.003,0.3659,9
2017,2383,0.073,0.3301,9
2017,2384,0.204,0.3337,9
2017,2385,0.359,0.3287,9
2017,2386,0.472,0.286,9
2017,2387,0.539,0.2628,9
2017,2388,0.585,0.2663,9
2017,2389,0.593,0.2977,9
2017,2390,0.544,0.3401,9
2017,2391,0.455,0.3742,9
2017,2392,0.324,0.3887,9
2017,2393,0.181,0.3566,9
2017,2394,0.067,0.2885,9
2017,2395,0.007,0.2382,9
2017,2396,0,0.2218,9
2017,2397,0,0.2066,9
2017,2398,0,0.2101,9
2017,2399,0,0.2369,9
2017,2400,0,0.2601,9
2017,2401,0,0.2921,9
2017,2402,0,0.3145,9
2017,2403,0,0.3418,9
2017,2404,0,0.3532,9
2017,2405,0,0.3764,9
2017,2406,0.003,0.3916,9
2017,2407,0.056,0.3951,9
2017,2408,0.155,0.4225,9
2017,2409,0.257,0.4693,9
2017,2410,0.326,0.5057,9
2017,2411,0.369,0.5423,9
2017,2412,0.4,0.5711,9
2017,2413,0.406,0.599,9
2017,2414,0.388,0.6305,9
2017,2415,0.326,0.6516,9
2017,2416,0.24,0.6574,9
2017,2417,0.147,0.6417,9
2017,2418,0.064,0.6161,9
2017,2419,0.009,0.5898,9
2017,2420,0,0.5765,9
2017,2421,0,0.5707,9
2017,2422,0,0.5651,9
2017,2423,0,0.5559,9
2017,2424,0,0.5442,9
2017,2425,0,0.5356,9
2017,2426,0,0.5268,9
2017,2427,0,0.5123,9
2017,2428,0,0.5092,9
2017,2429,0,0.5063,9
2017,2430,0.001,0.501,9
2017,2431,0.036,0.4913,9
2017,2432,0.11,0.52,9
2017,2433,0.231,0.5755,9
2017,2434,0.347,0.6138,9
2017,2435,0.432,0.6387,9
2017,2436,0.478,0.657,9
2017,2437,0.48,0.6756,9
2017,2438,0.445,0.6957,9
2017,2439,0.368,0.7044,9
2017,2440,0.276,0.6983,9
2017,2441,0.181,0.6714,9
2017,2442,0.095,0.6007,9
2017,2443,0.02,0.5331,9
2017,2444,0,0.4842,9
2017,2445,0,0.4326,9
2017,2446,0,0.3895,9
2017,2447,0,0.3655,9
2017,2448,0,0.3481,9
2017,2449,0,0.3291,9
2017,2450,0,0.3104,9
2017,2451,0,0.288,9
2017,2452,0,0.2789,9
2017,2453,0,0.2785,9
2017,2454,0.003,0.2692,9
2017,2455,0.054,0.2513,9
2017,2456,0.162,0.2866,9
2017,2457,0.315,0.3417,9
2017,2458,0.436,0.3473,9
2017,2459,0.51,0.3396,9
2017,2460,0.56,0.3388,9
2017,2461,0.572,0.3417,9
2017,2462,0.533,0.3432,9
2017,2463,0.447,0.3436,9
2017,2464,0.335,0.3445,9
2017,2465,0.204,0.3317,9
2017,2466,0.092,0.2806,9
2017,2467,0.015,0.2313,9
2017,2468,0,0.2255,9
2017,2469,0,0.2337,9
2017,2470,0,0.2328,9
2017,2471,0,0.2465,9
2017,2472,0,0.2516,9
2017,2473,0,0.2465,9
2017,2474,0,0.2334,9
2017,2475,0,0.2258,9
2017,2476,0,0.2113,9
2017,2477,0,0.1935,9
2017,2478,0.004,0.1776,9
2017,2479,0.053,0.145,9
2017,2480,0.141,0.1378,9
2017,2481,0.246,0.1588,9
2017,2482,0.289,0.1745,9
2017,2483,0.305,0.1913,9
2017,2484,0.304,0.2221,9
2017,2485,0.286,0.2613,9
2017,2486,0.241,0.2936,9
2017,2487,0.206,0.3146,9
2017,2488,0.16,0.3333,9
2017,2489,0.102,0.3398,9
2017,2490,0.05,0.3259,9
2017,2491,0.012,0.318,9
2017,2492,0,0.3426,9
2017,2493,0,0.3572,9
2017,2494,0,0.3633,9
2017,2495,0,0.3744,9
2017,2496,0,0.3745,9
2017,2497,0,0.3909,9
2017,2498,0,0.3963,9
2017,2499,0,0.402,9
2017,2500,0,0.4104,9
2017,2501,0,0.422,9
2017,2502,0.006,0.4171,9
2017,2503,0.074,0.3966,9
2017,2504,0.191,0.451,9
2017,2505,0.317,0.5194,9
2017,2506,0.411,0.5262,9
2017,2507,0.485,0.5343,9
2017,2508,0.542,0.5498,9
2017,2509,0.562,0.5623,9
2017,2510,0.519,0.5673,9
2017,2511,0.419,0.56,9
2017,2512,0.304,0.547,9
2017,2513,0.201,0.5172,9
2017,2514,0.098,0.4439,9
2017,2515,0.024,0.3807,9
2017,2516,0,0.352,9
2017,2517,0,0.3172,9
2017,2518,0,0.3006,9
2017,2519,0,0.2965,9
2017,2520,0,0.2861,9
2017,2521,0,0.271,9
2017,2522,0,0.2511,9
2017,2523,0,0.2268,9
2017,2524,0,0.2031,9
2017,2525,0,0.1816,9
2017,2526,0.002,0.1546,9
2017,2527,0.042,0.1156,9
2017,2528,0.121,0.0931,9
2017,2529,0.208,0.0929,9
2017,2530,0.282,0.0799,9
2017,2531,0.347,0.0713,9
2017,2532,0.377,0.0723,9
2017,2533,0.393,0.0791,9
2017,2534,0.366,0.0884,9
2017,2535,0.316,0.0991,9
2017,2536,0.245,0.1065,9
2017,2537,0.157,0.1059,9
2017,2538,0.079,0.1025,9
2017,2539,0.021,0.1096,9
2017,2540,0,0.1211,9
2017,2541,0,0.1267,9
2017,2542,0,0.1246,9
2017,2543,0,0.1151,9
2017,2544,0,0.1049,9
2017,2545,0,0.0973,9
2017,2546,0,0.0949,9
2017,2547,0,0.0929,9
2017,2548,0,0.0924,9
2017,2549,0,0.0894,9
2017,2550,0.013,0.0842,9
2017,2551,0.094,0.0738,9
2017,2552,0.216,0.0667,9
2017,2553,0.348,0.063,9
2017,2554,0.454,0.0626,9
2017,2555,0.528,0.0692,9
2017,2556,0.571,0.0798,9
2017,2557,0.583,0.0936,9
2017,2558,0.544,0.1127,9
2017,2559,0.471,0.1333,9
2017,2560,0.356,0.1508,9
2017,2561,0.237,0.1663,9
2017,2562,0.118,0.167,9
2017,2563,0.031,0.1643,9
2017,2564,0,0.1745,9
2017,2565,0,0.1701,9
2017,2566,0,0.1572,9
2017,2567,0,0.1411,9
2017,2568,0,0.1282,9
2017,2569,0,0.119,9
2017,2570,0,0.1146,9
2017,2571,0,0.1117,9
2017,2572,0,0.1057,9
2017,2573,0,0.0975,9
2017,2574,0.014,0.0882,9
2017,2575,0.086,0.0761,9
2017,2576,0.196,0.0808,9
2017,2577,0.303,0.0851,9
2017,2578,0.399,0.0822,9
2017,2579,0.467,0.0782,9
2017,2580,0.497,0.0746,9
2017,2581,0.487,0.0729,9
2017,2582,0.443,0.0735,9
2017,2583,0.375,0.0755,9
2017,2584,0.289,0.078,9
2017,2585,0.197,0.0792,9
2017,2586,0.095,0.0768,9
2017,2587,0.021,0.0801,9
2017,2588,0,0.0926,9
2017,2589,0,0.1045,9
2017,2590,0,0.1162,9
2017,2591,0,0.1267,9
2017,2592,0,0.135,9
2017,2593,0,0.1383,9
2017,2594,0,0.1343,9
2017,2595,0,0.1371,9
2017,2596,0,0.1451,9
2017,2597,0,0.1501,9
2017,2598,0.009,0.1434,9
2017,2599,0.066,0.1183,9
2017,2600,0.151,0.1,9
2017,2601,0.232,0.0854,9
2017,2602,0.297,0.0758,9
2017,2603,0.34,0.0758,9
2017,2604,0.359,0.0835,9
2017,2605,0.357,0.0944,9
2017,2606,0.324,0.1051,9
2017,2607,0.268,0.1169,9
2017,2608,0.2,0.1234,9
2017,2609,0.126,0.1224,9
2017,2610,0.061,0.1221,9
2017,2611,0.014,0.1393,9
2017,2612,0,0.1657,9
2017,2613,0,0.1834,9
2017,2614,0,0.2039,9
2017,2615,0,0.2195,9
2017,2616,0,0.2365,9
2017,2617,0,0.2441,9
2017,2618,0,0.2481,9
2017,2619,0,0.2492,9
2017,2620,0,0.2521,9
2017,2621,0,0.2524,9
2017,2622,0.008,0.2577,9
2017,2623,0.063,0.238,9
2017,2624,0.147,0.2534,9
2017,2625,0.237,0.2846,9
2017,2626,0.32,0.2918,9
2017,2627,0.369,0.295,9
2017,2628,0.373,0.3059,9
2017,2629,0.329,0.3154,9
2017,2630,0.279,0.3279,9
2017,2631,0.22,0.3326,9
2017,2632,0.168,0.3329,9
2017,2633,0.117,0.3145,9
2017,2634,0.07,0.28,9
2017,2635,0.022,0.2753,9
2017,2636,0,0.2834,9
2017,2637,0,0.2851,9
2017,2638,0,0.2876,9
2017,2639,0,0.2877,9
2017,2640,0,0.2897,9
2017,2641,0,0.2912,9
2017,2642,0,0.2951,9
2017,2643,0,0.3032,9
2017,2644,0,0.3047,9
2017,2645,0,0.3247,9
2017,2646,0.007,0.3435,9
2017,2647,0.057,0.3429,9
2017,2648,0.135,0.3628,9
2017,2649,0.231,0.4328,9
2017,2650,0.325,0.4749,9
2017,2651,0.386,0.4998,9
2017,2652,0.428,0.5095,9
2017,2653,0.453,0.503,9
2017,2654,0.423,0.4849,9
2017,2655,0.354,0.4649,9
2017,2656,0.278,0.4438,9
2017,2657,0.186,0.409,9
2017,2658,0.102,0.3507,9
2017,2659,0.034,0.2928,9
2017,2660,0.001,0.2614,9
2017,2661,0,0.2312,9
2017,2662,0,0.2118,9
2017,2663,0,0.2035,9
2017,2664,0,0.187,9
2017,2665,0,0.1784,9
2017,2666,0,0.179,9
2017,2667,0,0.1812,9
2017,2668,0,0.1826,9
2017,2669,0,0.1778,9
2017,2670,0.015,0.1669,9
2017,2671,0.095,0.1418,9
2017,2672,0.227,0.157,9
2017,2673,0.359,0.158,9
2017,2674,0.469,0.1421,9
2017,2675,0.565,0.1308,9
2017,2676,0.603,0.1288,9
2017,2677,0.602,0.1351,9
2017,2678,0.569,0.1439,9
2017,2679,0.485,0.1547,9
2017,2680,0.375,0.1655,9
2017,2681,0.25,0.1692,9
2017,2682,0.133,0.1542,9
2017,2683,0.039,0.1325,9
2017,2684,0,0.1306,9
2017,2685,0,0.1252,9
2017,2686,0,0.1165,9
2017,2687,0,0.1106,9
2017,2688,0,0.1088,9
2017,2689,0,0.1078,9
2017,2690,0,0.1067,9
2017,2691,0,0.1082,9
2017,2692,0,0.1061,9
2017,2693,0,0.1021,9
2017,2694,0.021,0.0947,9
2017,2695,0.112,0.0776,9
2017,2696,0.254,0.0832,9
2017,2697,0.4,0.0987,9
2017,2698,0.506,0.1135,9
2017,2699,0.565,0.1391,9
2017,2700,0.602,0.1829,9
2017,2701,0.603,0.2398,9
2017,2702,0.563,0.301,9
2017,2703,0.483,0.358,9
2017,2704,0.368,0.4005,9
2017,2705,0.246,0.4251,9
2017,2706,0.133,0.4176,9
2017,2707,0.038,0.3853,9
2017,2708,0,0.3942,9
2017,2709,0,0.4056,9
2017,2710,0,0.4202,9
2017,2711,0,0.4326,9
2017,2712,0,0.4339,9
2017,2713,0,0.4236,9
2017,2714,0,0.3997,9
2017,2715,0,0.3698,9
2017,2716,0,0.3292,9
2017,2717,0,0.2969,9
2017,2718,0.016,0.2706,9
2017,2719,0.086,0.2571,9
2017,2720,0.185,0.2977,9
2017,2721,0.264,0.3673,9
2017,2722,0.331,0.4489,9
2017,2723,0.378,0.5253,9
2017,2724,0.4,0.5862,9
2017,2725,0.4,0.6234,9
2017,2726,0.382,0.6346,9
2017,2727,0.343,0.6339,9
2017,2728,0.279,0.6253,9
2017,2729,0.2,0.6008,9
2017,2730,0.115,0.5493,9
2017,2731,0.04,0.4813,9
2017,2732,0.001,0.4226,9
2017,2733,0,0.3782,9
2017,2734,0,0.3509,9
2017,2735,0,0.3569,9
2017,2736,0,0.3825,9
2017,2737,0,0.3903,9
2017,2738,0,0.4022,9
2017,2739,0,0.4085,9
2017,2740,0,0.4306,9
2017,2741,0,0.4552,9
2017,2742,0.021,0.4635,9
2017,2743,0.107,0.4633,9
2017,2744,0.216,0.547,9
2017,2745,0.313,0.6114,9
2017,2746,0.366,0.6457,9
2017,2747,0.4,0.6563,9
2017,2748,0.409,0.6546,9
2017,2749,0.391,0.6452,9
2017,2750,0.361,0.6328,9
2017,2751,0.312,0.6131,9
2017,2752,0.251,0.5828,9
2017,2753,0.181,0.5444,9
2017,2754,0.107,0.4938,9
2017,2755,0.037,0.4455,9
2017,2756,0.001,0.4198,9
2017,2757,0,0.396,9
2017,2758,0,0.3729,9
2017,2759,0,0.3457,9
2017,2760,0,0.3174,9
2017,2761,0,0.3059,9
2017,2762,0,0.2989,9
2017,2763,0,0.2853,9
2017,2764,0,0.2733,9
2017,2765,0,0.2608,9
2017,2766,0.019,0.2415,9
2017,2767,0.103,0.2068,9
2017,2768,0.223,0.2322,9
2017,2769,0.322,0.2265,9
2017,2770,0.382,0.2009,9
2017,2771,0.412,0.1773,9
2017,2772,0.436,0.16,9
2017,2773,0.425,0.1475,9
2017,2774,0.396,0.14,9
2017,2775,0.344,0.1371,9
2017,2776,0.274,0.1407,9
2017,2777,0.189,0.1453,9
2017,2778,0.105,0.1404,9
2017,2779,0.037,0.1351,9
2017,2780,0.001,0.1566,9
2017,2781,0,0.1844,9
2017,2782,0,0.2058,9
2017,2783,0,0.218,9
2017,2784,0,0.231,9
2017,2785,0,0.2426,9
2017,2786,0,0.2578,9
2017,2787,0,0.2822,9
2017,2788,0,0.2977,9
2017,2789,0,0.3061,9
2017,2790,0.018,0.3039,9
2017,2791,0.077,0.3026,9
2017,2792,0.155,0.3458,9
2017,2793,0.241,0.3938,9
2017,2794,0.311,0.4154,9
2017,2795,0.337,0.4157,9
2017,2796,0.358,0.4192,9
2017,2797,0.371,0.4215,9
2017,2798,0.359,0.4194,9
2017,2799,0.322,0.4094,9
2017,2800,0.258,0.3896,9
2017,2801,0.178,0.3496,9
2017,2802,0.096,0.2878,9
2017,2803,0.036,0.2392,9
2017,2804,0.002,0.2321,9
2017,2805,0,0.2242,9
2017,2806,0,0.2109,9
2017,2807,0,0.1882,9
2017,2808,0,0.1651,9
2017,2809,0,0.1414,9
2017,2810,0,0.1192,9
2017,2811,0,0.1017,9
2017,2812,0,0.0889,9
2017,2813,0,0.0791,9
2017,2814,0.024,0.0654,9
2017,2815,0.099,0.0486,9
2017,2816,0.221,0.0455,9
2017,2817,0.363,0.0418,9
2017,2818,0.473,0.0379,9
2017,2819,0.542,0.0332,9
2017,2820,0.574,0.03,9
2017,2821,0.59,0.0308,9
2017,2822,0.558,0.0349,9
2017,2823,0.47,0.042,9
2017,2824,0.355,0.0512,9
2017,2825,0.231,0.0602,9
2017,2826,0.121,0.0654,9
2017,2827,0.04,0.0674,9
2017,2828,0.002,0.0753,9
2017,2829,0,0.0915,9
2017,2830,0,0.1093,9
2017,2831,0,0.1238,9
2017,2832,0,0.1357,9
2017,2833,0,0.1454,9
2017,2834,0,0.1493,9
2017,2835,0,0.1475,9
2017,2836,0,0.1463,9
2017,2837,0,0.1513,9
2017,2838,0.023,0.1533,9
2017,2839,0.102,0.1507,9
2017,2840,0.228,0.1884,9
2017,2841,0.365,0.2374,9
2017,2842,0.484,0.269,9
2017,2843,0.549,0.2896,9
2017,2844,0.582,0.3076,9
2017,2845,0.571,0.3232,9
2017,2846,0.53,0.3341,9
2017,2847,0.464,0.3431,9
2017,2848,0.361,0.3487,9
2017,2849,0.24,0.3424,9
2017,2850,0.139,0.3112,9
2017,2851,0.052,0.2861,9
2017,2852,0.003,0.3247,9
2017,2853,0,0.3736,9
2017,2854,0,0.4092,9
2017,2855,0,0.4379,9
2017,2856,0,0.452,9
2017,2857,0,0.4534,9
2017,2858,0,0.4611,9
2017,2859,0,0.4644,9
2017,2860,0,0.4658,9
2017,2861,0,0.4641,9
2017,2862,0.028,0.4636,9
2017,2863,0.115,0.4748,9
2017,2864,0.228,0.5375,9
2017,2865,0.335,0.5992,9
2017,2866,0.42,0.6316,9
2017,2867,0.472,0.6535,9
2017,2868,0.49,0.6636,9
2017,2869,0.483,0.6598,9
2017,2870,0.443,0.6511,9
2017,2871,0.37,0.6388,9
2017,2872,0.281,0.6196,9
2017,2873,0.183,0.5881,9
2017,2874,0.101,0.548,9
2017,2875,0.039,0.5009,9
2017,2876,0.005,0.4658,9
2017,2877,0,0.441,9
2017,2878,0,0.4241,9
2017,2879,0,0.4099,9
2017,2880,0,0.3909,9
2017,2881,0,0.3639,9
2017,2882,0,0.3292,9
2017,2883,0,0.3173,9
2017,2884,0,0.3012,9
2017,2885,0,0.299,9
2017,2886,0.019,0.3061,9
2017,2887,0.083,0.3123,9
2017,2888,0.193,0.3445,9
2017,2889,0.324,0.365,9
2017,2890,0.451,0.3824,9
2017,2891,0.54,0.3889,9
2017,2892,0.585,0.3828,9
2017,2893,0.585,0.3655,9
2017,2894,0.548,0.3385,9
2017,2895,0.476,0.3067,9
2017,2896,0.382,0.2829,9
2017,2897,0.271,0.265,9
2017,2898,0.157,0.2447,9
2017,2899,0.062,0.2224,9
2017,2900,0.006,0.2259,9
2017,2901,0,0.2317,9
2017,2902,0,0.2203,9
2017,2903,0,0.1995,9
2017,2904,0,0.1783,9
2017,2905,0,0.1554,9
2017,2906,0,0.1367,9
2017,2907,0,0.1217,9
2017,2908,0,0.1021,9
2017,2909,0,0.0892,9
2017,2910,0.021,0.0802,9
2017,2911,0.083,0.08,9
2017,2912,0.193,0.0909,9
2017,2913,0.35,0.1018,9
2017,2914,0.485,0.1118,9
2017,2915,0.572,0.1213,9
2017,2916,0.601,0.1306,9
2017,2917,0.591,0.1391,9
2017,2918,0.544,0.1474,9
2017,2919,0.46,0.1564,9
2017,2920,0.351,0.1664,9
2017,2921,0.241,0.1766,9
2017,2922,0.145,0.1826,9
2017,2923,0.061,0.1829,9
2017,2924,0.007,0.1944,9
2017,2925,0,0.2056,9
2017,2926,0,0.2061,9
2017,2927,0,0.2001,9
2017,2928,0,0.1976,9
2017,2929,0,0.2002,9
2017,2930,0,0.2022,9
2017,2931,0,0.2006,9
2017,2932,0,0.2022,9
2017,2933,0,0.1998,9
2017,2934,0.04,0.1986,9
2017,2935,0.16,0.1899,9
2017,2936,0.308,0.2338,9
2017,2937,0.442,0.2757,9
2017,2938,0.537,0.3008,9
2017,2939,0.596,0.3159,9
2017,2940,0.621,0.3275,9
2017,2941,0.615,0.3443,9
2017,2942,0.567,0.3644,9
2017,2943,0.488,0.383,9
2017,2944,0.373,0.3935,9
2017,2945,0.253,0.3859,9
2017,2946,0.138,0.3431,9
2017,2947,0.057,0.2888,9
2017,2948,0.007,0.2661,9
2017,2949,0,0.2588,9
2017,2950,0,0.2449,9
2017,2951,0,0.2302,9
2017,2952,0,0.2208,9
2017,2953,0,0.2226,9
2017,2954,0,0.2228,9
2017,2955,0,0.2312,9
2017,2956,0,0.2344,9
2017,2957,0,0.241,9
2017,2958,0.033,0.2537,9
2017,2959,0.135,0.2585,9
2017,2960,0.27,0.3039,9
2017,2961,0.397,0.3413,9
2017,2962,0.513,0.362,9
2017,2963,0.606,0.3784,9
2017,2964,0.657,0.3995,9
2017,2965,0.658,0.4222,9
2017,2966,0.611,0.4359,9
2017,2967,0.529,0.4422,9
2017,2968,0.42,0.449,9
2017,2969,0.295,0.4543,9
2017,2970,0.174,0.4433,9
2017,2971,0.076,0.403,9
2017,2972,0.011,0.3854,9
2017,2973,0,0.3676,9
2017,2974,0,0.3405,9
2017,2975,0,0.3274,9
2017,2976,0,0.3067,9
2017,2977,0,0.282,9
2017,2978,0,0.2747,9
2017,2979,0,0.2683,9
2017,2980,0,0.2562,9
2017,2981,0.001,0.2548,9
2017,2982,0.049,0.2392,9
2017,2983,0.164,0.2126,9
2017,2984,0.322,0.2626,9
2017,2985,0.453,0.3085,9
2017,2986,0.563,0.329,9
2017,2987,0.645,0.3464,9
2017,2988,0.689,0.3651,9
2017,2989,0.694,0.382,9
2017,2990,0.653,0.3902,9
2017,2991,0.574,0.3902,9
2017,2992,0.46,0.3876,9
2017,2993,0.327,0.3849,9
2017,2994,0.197,0.3728,9
2017,2995,0.087,0.3254,9
2017,2996,0.013,0.3049,9
2017,2997,0,0.3042,9
2017,2998,0,0.3001,9
2017,2999,0,0.2944,9
2017,3000,0,0.2874,9
2017,3001,0,0.2776,9
2017,3002,0,0.2721,9
2017,3003,0,0.2659,9
