year,hour_of_year,PV,Wind
2015,1170.0,0.0,0.6698
2015,1171.0,0.0,0.6889
2015,1172.0,0.0,0.7084
2015,1173.0,0.0,0.7267
2015,1174.0,0.0,0.7484
2015,1175.0,0.0,0.7677
2015,1176.0,0.0,0.7646
2015,1177.0,0.0,0.7479
2015,1178.0,0.0,0.732
2015,1179.0,0.0,0.7172
2015,1180.0,0.0,0.6975
2015,1181.0,0.0,0.6603
2015,1182.0,0.0,0.6249
2015,1183.0,0.0,0.5946
2015,1184.0,0.006,0.5696
2015,1185.0,0.037,0.5398
2015,1186.0,0.074,0.5242
2015,1187.0,0.111,0.5269
2015,1188.0,0.134,0.5299
2015,1189.0,0.133,0.5341
2015,1190.0,0.115,0.5387
2015,1191.0,0.085,0.5266
2015,1192.0,0.047,0.4964
2015,1193.0,0.009,0.4549
2015,1194.0,0.0,0.417
2015,1195.0,0.0,0.3838
2015,1196.0,0.0,0.368
2015,1197.0,0.0,0.3487
2015,1198.0,0.0,0.3412
2015,1199.0,0.0,0.3155
2015,1200.0,0.0,0.2834
2015,1201.0,0.0,0.2549
2015,1202.0,0.0,0.2626
2015,1203.0,0.0,0.2632
2015,1204.0,0.0,0.2592
2015,1205.0,0.0,0.2527
2015,1206.0,0.0,0.2456
2015,1207.0,0.0,0.2433
2015,1208.0,0.004,0.2476
2015,1209.0,0.042,0.2448
2015,1210.0,0.106,0.2641
2015,1211.0,0.18,0.307
2015,1212.0,0.231,0.3251
2015,1213.0,0.213,0.3312
2015,1214.0,0.158,0.3281
2015,1215.0,0.105,0.3078
2015,1216.0,0.054,0.2597
2015,1217.0,0.013,0.2362
2015,1218.0,0.0,0.2412
2015,1219.0,0.0,0.2383
2015,1220.0,0.0,0.2315
2015,1221.0,0.0,0.233
2015,1222.0,0.0,0.2468
2015,1223.0,0.0,0.2564
2015,1224.0,0.0,0.2632
2015,1225.0,0.0,0.2692
2015,1226.0,0.0,0.2756
2015,1227.0,0.0,0.2845
2015,1228.0,0.0,0.2943
2015,1229.0,0.0,0.2913
2015,1230.0,0.0,0.2912
2015,1231.0,0.0,0.2914
2015,1232.0,0.008,0.2863
2015,1233.0,0.071,0.268
2015,1234.0,0.158,0.2879
2015,1235.0,0.24,0.343
2015,1236.0,0.283,0.359
2015,1237.0,0.271,0.3614
2015,1238.0,0.23,0.3596
2015,1239.0,0.176,0.3432
2015,1240.0,0.103,0.3052
2015,1241.0,0.029,0.2911
2015,1242.0,0.0,0.2833
2015,1243.0,0.0,0.2571
2015,1244.0,0.0,0.2199
2015,1245.0,0.0,0.2002
2015,1246.0,0.0,0.1794
2015,1247.0,0.0,0.1546
2015,1248.0,0.0,0.1217
2015,1249.0,0.0,0.0986
2015,1250.0,0.0,0.0849
2015,1251.0,0.0,0.0837
2015,1252.0,0.0,0.0955
2015,1253.0,0.0,0.117
2015,1254.0,0.0,0.1524
2015,1255.0,0.0,0.191
2015,1256.0,0.008,0.2283
2015,1257.0,0.042,0.2791
2015,1258.0,0.082,0.366
2015,1259.0,0.086,0.4882
2015,1260.0,0.075,0.6236
2015,1261.0,0.066,0.7541
2015,1262.0,0.058,0.8373
2015,1263.0,0.041,0.8383
2015,1264.0,0.025,0.7853
2015,1265.0,0.008,0.7394
2015,1266.0,0.0,0.7182
2015,1267.0,0.0,0.6906
2015,1268.0,0.0,0.6392
2015,1269.0,0.0,0.594
2015,1270.0,0.0,0.5774
2015,1271.0,0.0,0.5816
2015,1272.0,0.0,0.5911
2015,1273.0,0.0,0.6068
2015,1274.0,0.0,0.6155
2015,1275.0,0.0,0.6207
2015,1276.0,0.0,0.6314
2015,1277.0,0.0,0.6385
2015,1278.0,0.0,0.6506
2015,1279.0,0.0,0.6677
2015,1280.0,0.013,0.685
2015,1281.0,0.062,0.6984
2015,1282.0,0.12,0.7233
2015,1283.0,0.166,0.7638
2015,1284.0,0.185,0.7892
2015,1285.0,0.185,0.8084
2015,1286.0,0.16,0.8176
2015,1287.0,0.125,0.8173
2015,1288.0,0.072,0.8136
2015,1289.0,0.019,0.8027
2015,1290.0,0.0,0.7822
2015,1291.0,0.0,0.7472
2015,1292.0,0.0,0.7181
2015,1293.0,0.0,0.709
2015,1294.0,0.0,0.7069
2015,1295.0,0.0,0.7347
2015,1296.0,0.0,0.7669
2015,1297.0,0.0,0.7802
2015,1298.0,0.0,0.7901
2015,1299.0,0.0,0.7993
2015,1300.0,0.0,0.8008
2015,1301.0,0.0,0.8009
2015,1302.0,0.0,0.7984
2015,1303.0,0.0,0.7963
2015,1304.0,0.019,0.7968
2015,1305.0,0.106,0.8018
2015,1306.0,0.198,0.8205
2015,1307.0,0.285,0.8355
2015,1308.0,0.342,0.8382
2015,1309.0,0.344,0.835
2015,1310.0,0.284,0.8188
2015,1311.0,0.208,0.7922
2015,1312.0,0.124,0.7644
2015,1313.0,0.037,0.7254
2015,1314.0,0.0,0.6642
2015,1315.0,0.0,0.5818
2015,1316.0,0.0,0.5106
2015,1317.0,0.0,0.4492
2015,1318.0,0.0,0.4211
2015,1319.0,0.0,0.3899
2015,1320.0,0.0,0.3512
2015,1321.0,0.0,0.3103
2015,1322.0,0.0,0.2756
2015,1323.0,0.0,0.2398
2015,1324.0,0.0,0.2132
2015,1325.0,0.0,0.205
2015,1326.0,0.0,0.1877
2015,1327.0,0.0,0.1648
2015,1328.0,0.009,0.1349
2015,1329.0,0.061,0.1035
2015,1330.0,0.137,0.0825
2015,1331.0,0.217,0.0788
2015,1332.0,0.305,0.0959
2015,1333.0,0.312,0.1356
2015,1334.0,0.239,0.1826
2015,1335.0,0.153,0.2275
2015,1336.0,0.068,0.2773
2015,1337.0,0.016,0.3414
2015,1338.0,0.0,0.4098
2015,1339.0,0.0,0.4573
2015,1340.0,0.0,0.485
2015,1341.0,0.0,0.5257
2015,1342.0,0.0,0.5708
2015,1343.0,0.0,0.5941
2015,1344.0,0.0,0.6132
2015,1345.0,0.0,0.6231
2015,1346.0,0.0,0.638
2015,1347.0,0.0,0.6545
2015,1348.0,0.0,0.6369
2015,1349.0,0.0,0.6238
2015,1350.0,0.0,0.5705
2015,1351.0,0.0,0.5215
2015,1352.0,0.006,0.492
2015,1353.0,0.035,0.5287
2015,1354.0,0.072,0.5844
2015,1355.0,0.116,0.6227
2015,1356.0,0.158,0.6648
2015,1357.0,0.188,0.6989
2015,1358.0,0.189,0.7104
2015,1359.0,0.159,0.6891
2015,1360.0,0.118,0.6429
2015,1361.0,0.047,0.5859
2015,1362.0,0.001,0.5482
2015,1363.0,0.0,0.5246
2015,1364.0,0.0,0.5
2015,1365.0,0.0,0.4934
2015,1366.0,0.0,0.4937
2015,1367.0,0.0,0.4959
2015,1368.0,0.0,0.5038
2015,1369.0,0.0,0.5008
2015,1370.0,0.0,0.4795
2015,1371.0,0.0,0.4597
2015,1372.0,0.0,0.4534
2015,1373.0,0.0,0.4557
2015,1374.0,0.0,0.4508
2015,1375.0,0.0,0.4354
2015,1376.0,0.035,0.4064
2015,1377.0,0.167,0.3785
2015,1378.0,0.298,0.395
2015,1379.0,0.374,0.4163
2015,1380.0,0.369,0.4137
2015,1381.0,0.329,0.4037
2015,1382.0,0.281,0.401
2015,1383.0,0.214,0.3879
2015,1384.0,0.121,0.3506
2015,1385.0,0.038,0.3621
2015,1386.0,0.0,0.4255
2015,1387.0,0.0,0.4987
2015,1388.0,0.0,0.5643
2015,1389.0,0.0,0.6181
2015,1390.0,0.0,0.6594
2015,1391.0,0.0,0.6823
2015,1392.0,0.0,0.6783
2015,1393.0,0.0,0.6654
2015,1394.0,0.0,0.6247
2015,1395.0,0.0,0.5608
2015,1396.0,0.0,0.512
2015,1397.0,0.0,0.4601
2015,1398.0,0.0,0.4466
2015,1399.0,0.0,0.4154
2015,1400.0,0.005,0.3826
2015,1401.0,0.032,0.3514
2015,1402.0,0.066,0.3535
2015,1403.0,0.089,0.3883
2015,1404.0,0.089,0.417
2015,1405.0,0.096,0.4454
2015,1406.0,0.084,0.4748
2015,1407.0,0.06,0.5219
2015,1408.0,0.029,0.5898
2015,1409.0,0.006,0.6551
2015,1410.0,0.0,0.7238
2015,1411.0,0.0,0.7817
2015,1412.0,0.0,0.8171
2015,1413.0,0.0,0.8398
2015,1414.0,0.0,0.8567
2015,1415.0,0.0,0.8602
2015,1416.0,0.0,0.8644
2015,1417.0,0.0,0.8693
2015,1418.0,0.0,0.8746
2015,1419.0,0.0,0.8765
2015,1420.0,0.0,0.8644
2015,1421.0,0.0,0.8432
2015,1422.0,0.0,0.8224
2015,1423.0,0.0,0.8015
2015,1424.0,0.037,0.7835
2015,1425.0,0.116,0.7757
2015,1426.0,0.197,0.7755
2015,1427.0,0.28,0.78
2015,1428.0,0.33,0.7886
2015,1429.0,0.313,0.7939
2015,1430.0,0.26,0.7792
2015,1431.0,0.187,0.7402
2015,1432.0,0.096,0.6807
2015,1433.0,0.028,0.6273
2015,1434.0,0.001,0.6055
2015,1435.0,0.0,0.6028
2015,1436.0,0.0,0.6115
2015,1437.0,0.0,0.6133
2015,1438.0,0.0,0.6056
2015,1439.0,0.0,0.5981
2015,1440.0,0.0,0.5839
2015,1441.0,0.0,0.5533
2015,1442.0,0.0,0.5067
2015,1443.0,0.0,0.4518
2015,1444.0,0.0,0.4198
2015,1445.0,0.0,0.3958
2015,1446.0,0.0,0.3964
2015,1447.0,0.0,0.4067
2015,1448.0,0.024,0.4505
2015,1449.0,0.108,0.4894
2015,1450.0,0.191,0.5364
2015,1451.0,0.241,0.5938
2015,1452.0,0.249,0.6757
2015,1453.0,0.246,0.7257
2015,1454.0,0.229,0.7391
2015,1455.0,0.199,0.7128
2015,1456.0,0.138,0.6618
2015,1457.0,0.054,0.6212
2015,1458.0,0.001,0.5962
2015,1459.0,0.0,0.5726
2015,1460.0,0.0,0.5443
2015,1461.0,0.0,0.5269
2015,1462.0,0.0,0.5195
2015,1463.0,0.0,0.5252
2015,1464.0,0.0,0.5223
2015,1465.0,0.0,0.5073
2015,1466.0,0.0,0.4894
2015,1467.0,0.0,0.4754
2015,1468.0,0.0,0.4584
2015,1469.0,0.0,0.4349
2015,1470.0,0.0,0.4168
2015,1471.0,0.0,0.4108
2015,1472.0,0.015,0.4107
2015,1473.0,0.071,0.4153
2015,1474.0,0.139,0.4658
2015,1475.0,0.206,0.5413
2015,1476.0,0.239,0.6009
2015,1477.0,0.249,0.6449
2015,1478.0,0.23,0.672
2015,1479.0,0.178,0.6772
2015,1480.0,0.108,0.6797
2015,1481.0,0.045,0.6789
2015,1482.0,0.001,0.6778
2015,1483.0,0.0,0.6783
2015,1484.0,0.0,0.6863
2015,1485.0,0.0,0.6903
2015,1486.0,0.0,0.6981
2015,1487.0,0.0,0.7182
2015,1488.0,0.0,0.7418
2015,1489.0,0.0,0.7471
2015,1490.0,0.0,0.7291
2015,1491.0,0.0,0.6932
2015,1492.0,0.0,0.6519
2015,1493.0,0.0,0.6134
2015,1494.0,0.0,0.5797
2015,1495.0,0.001,0.5602
2015,1496.0,0.059,0.5242
2015,1497.0,0.2,0.4732
2015,1498.0,0.333,0.4855
2015,1499.0,0.451,0.519
2015,1500.0,0.496,0.5145
2015,1501.0,0.49,0.4923
2015,1502.0,0.442,0.4602
2015,1503.0,0.357,0.4139
2015,1504.0,0.234,0.3388
2015,1505.0,0.097,0.2563
2015,1506.0,0.006,0.2185
2015,1507.0,0.0,0.2209
2015,1508.0,0.0,0.2417
2015,1509.0,0.0,0.2749
2015,1510.0,0.0,0.3008
2015,1511.0,0.0,0.3286
2015,1512.0,0.0,0.36
2015,1513.0,0.0,0.4078
2015,1514.0,0.0,0.4446
2015,1515.0,0.0,0.4676
2015,1516.0,0.0,0.4768
2015,1517.0,0.0,0.4809
2015,1518.0,0.0,0.4814
2015,1519.0,0.0,0.482
2015,1520.0,0.032,0.4819
2015,1521.0,0.116,0.4849
2015,1522.0,0.214,0.5316
2015,1523.0,0.311,0.6114
2015,1524.0,0.389,0.6668
2015,1525.0,0.394,0.6913
2015,1526.0,0.344,0.692
2015,1527.0,0.256,0.6641
2015,1528.0,0.149,0.6229
2015,1529.0,0.05,0.5826
2015,1530.0,0.002,0.556
2015,1531.0,0.0,0.5313
2015,1532.0,0.0,0.5125
2015,1533.0,0.0,0.4781
2015,1534.0,0.0,0.4571
2015,1535.0,0.0,0.4298
2015,1536.0,0.0,0.4115
2015,1537.0,0.0,0.3912
2015,1538.0,0.0,0.3848
2015,1539.0,0.0,0.383
2015,1540.0,0.0,0.3724
2015,1541.0,0.0,0.3806
2015,1542.0,0.0,0.4198
2015,1543.0,0.0,0.4641
2015,1544.0,0.023,0.5005
2015,1545.0,0.1,0.5506
2015,1546.0,0.184,0.621
2015,1547.0,0.279,0.6903
2015,1548.0,0.345,0.7414
2015,1549.0,0.366,0.7708
2015,1550.0,0.328,0.7838
2015,1551.0,0.254,0.7871
2015,1552.0,0.167,0.7857
2015,1553.0,0.075,0.79
2015,1554.0,0.006,0.8041
2015,1555.0,0.0,0.8118
2015,1556.0,0.0,0.8202
2015,1557.0,0.0,0.8321
2015,1558.0,0.0,0.8447
2015,1559.0,0.0,0.8554
2015,1560.0,0.0,0.861
2015,1561.0,0.0,0.8632
2015,1562.0,0.0,0.8654
2015,1563.0,0.0,0.8593
2015,1564.0,0.0,0.8446
2015,1565.0,0.0,0.828
2015,1566.0,0.0,0.806
2015,1567.0,0.0,0.784
2015,1568.0,0.016,0.7635
2015,1569.0,0.06,0.7451
2015,1570.0,0.13,0.7362
2015,1571.0,0.221,0.7372
2015,1572.0,0.29,0.7423
2015,1573.0,0.308,0.7557
2015,1574.0,0.291,0.7712
2015,1575.0,0.246,0.7846
2015,1576.0,0.172,0.7939
2015,1577.0,0.081,0.8015
2015,1578.0,0.007,0.8082
2015,1579.0,0.0,0.8042
2015,1580.0,0.0,0.7992
2015,1581.0,0.0,0.7944
2015,1582.0,0.0,0.7873
2015,1583.0,0.0,0.7767
2015,1584.0,0.0,0.7471
2015,1585.0,0.0,0.7041
2015,1586.0,0.0,0.6531
2015,1587.0,0.0,0.602
2015,1588.0,0.0,0.5445
2015,1589.0,0.0,0.4893
2015,1590.0,0.0,0.4586
2015,1591.0,0.0,0.4457
2015,1592.0,0.017,0.4308
2015,1593.0,0.06,0.4168
2015,1594.0,0.128,0.4321
2015,1595.0,0.196,0.4598
2015,1596.0,0.237,0.4761
2015,1597.0,0.247,0.4924
2015,1598.0,0.251,0.5146
2015,1599.0,0.238,0.5346
2015,1600.0,0.181,0.5009
2015,1601.0,0.094,0.4364
2015,1602.0,0.011,0.3962
2015,1603.0,0.0,0.3532
2015,1604.0,0.0,0.2935
2015,1605.0,0.0,0.267
2015,1606.0,0.0,0.2547
2015,1607.0,0.0,0.2101
2015,1608.0,0.0,0.1782
2015,1609.0,0.0,0.1653
2015,1610.0,0.0,0.1532
2015,1611.0,0.0,0.1475
2015,1612.0,0.0,0.1571
2015,1613.0,0.0,0.2084
2015,1614.0,0.0,0.273
2015,1615.0,0.0,0.3285
2015,1616.0,0.027,0.4082
2015,1617.0,0.092,0.5172
2015,1618.0,0.135,0.6677
2015,1619.0,0.149,0.7867
2015,1620.0,0.145,0.8283
2015,1621.0,0.124,0.847
2015,1622.0,0.093,0.8523
2015,1623.0,0.078,0.8598
2015,1624.0,0.062,0.8672
2015,1625.0,0.037,0.8713
2015,1626.0,0.004,0.866
2015,1627.0,0.0,0.8504
2015,1628.0,0.0,0.8339
2015,1629.0,0.0,0.8112
2015,1630.0,0.0,0.79
2015,1631.0,0.0,0.7693
2015,1632.0,0.0,0.7514
2015,1633.0,0.0,0.7287
2015,1634.0,0.0,0.7037
2015,1635.0,0.0,0.6724
2015,1636.0,0.0,0.6377
2015,1637.0,0.0,0.5916
2015,1638.0,0.0,0.5493
2015,1639.0,0.002,0.5015
2015,1640.0,0.08,0.4445
2015,1641.0,0.228,0.3888
2015,1642.0,0.375,0.4014
2015,1643.0,0.471,0.3925
2015,1644.0,0.515,0.3598
2015,1645.0,0.521,0.3081
2015,1646.0,0.493,0.2477
2015,1647.0,0.428,0.1832
2015,1648.0,0.316,0.1266
2015,1649.0,0.164,0.0792
2015,1650.0,0.026,0.0577
2015,1651.0,0.0,0.0589
2015,1652.0,0.0,0.0853
2015,1653.0,0.0,0.1308
2015,1654.0,0.0,0.1854
2015,1655.0,0.0,0.2334
2015,1656.0,0.0,0.2648
2015,1657.0,0.0,0.2871
2015,1658.0,0.0,0.3096
2015,1659.0,0.0,0.3377
2015,1660.0,0.0,0.3488
2015,1661.0,0.0,0.3722
2015,1662.0,0.0,0.4136
2015,1663.0,0.004,0.4623
2015,1664.0,0.092,0.5097
2015,1665.0,0.225,0.5648
2015,1666.0,0.277,0.6889
2015,1667.0,0.286,0.7653
2015,1668.0,0.262,0.7931
2015,1669.0,0.217,0.8065
2015,1670.0,0.171,0.798
2015,1671.0,0.13,0.7686
2015,1672.0,0.088,0.7253
2015,1673.0,0.053,0.6595
2015,1674.0,0.01,0.5529
2015,1675.0,0.0,0.433
2015,1676.0,0.0,0.2973
2015,1677.0,0.0,0.1788
2015,1678.0,0.0,0.1102
2015,1679.0,0.0,0.0823
2015,1680.0,0.0,0.0905
2015,1681.0,0.0,0.1444
2015,1682.0,0.0,0.2172
2015,1683.0,0.0,0.2662
2015,1684.0,0.0,0.303
2015,1685.0,0.0,0.3656
2015,1686.0,0.0,0.4514
2015,1687.0,0.003,0.5075
2015,1688.0,0.046,0.5671
2015,1689.0,0.124,0.6199
2015,1690.0,0.207,0.6879
2015,1691.0,0.259,0.7462
2015,1692.0,0.272,0.77
2015,1693.0,0.258,0.7693
2015,1694.0,0.207,0.7561
2015,1695.0,0.139,0.7336
2015,1696.0,0.074,0.6899
2015,1697.0,0.026,0.6028
2015,1698.0,0.001,0.4802
2015,1699.0,0.0,0.3692
2015,1700.0,0.0,0.2772
2015,1701.0,0.0,0.2188
2015,1702.0,0.0,0.1697
2015,1703.0,0.0,0.1335
2015,1704.0,0.0,0.118
2015,1705.0,0.0,0.1114
2015,1706.0,0.0,0.105
2015,1707.0,0.0,0.0991
2015,1708.0,0.0,0.096
2015,1709.0,0.0,0.0911
2015,1710.0,0.0,0.0917
2015,1711.0,0.001,0.0943
2015,1712.0,0.028,0.0967
2015,1713.0,0.087,0.0971
2015,1714.0,0.162,0.103
2015,1715.0,0.239,0.1211
2015,1716.0,0.305,0.1331
2015,1717.0,0.329,0.1322
2015,1718.0,0.305,0.1226
2015,1719.0,0.244,0.114
2015,1720.0,0.17,0.11
2015,1721.0,0.089,0.109
2015,1722.0,0.017,0.1216
2015,1723.0,0.0,0.1429
2015,1724.0,0.0,0.1466
2015,1725.0,0.0,0.1472
2015,1726.0,0.0,0.1606
2015,1727.0,0.0,0.1734
2015,1728.0,0.0,0.181
2015,1729.0,0.0,0.1789
2015,1730.0,0.0,0.1759
2015,1731.0,0.0,0.1754
2015,1732.0,0.0,0.1801
2015,1733.0,0.0,0.1924
2015,1734.0,0.0,0.2015
2015,1735.0,0.006,0.1995
2015,1736.0,0.104,0.1733
2015,1737.0,0.244,0.1647
2015,1738.0,0.384,0.1705
2015,1739.0,0.485,0.1665
2015,1740.0,0.531,0.1672
2015,1741.0,0.526,0.1712
2015,1742.0,0.483,0.1761
2015,1743.0,0.406,0.1801
2015,1744.0,0.285,0.1802
2015,1745.0,0.143,0.1724
2015,1746.0,0.029,0.1669
2015,1747.0,0.0,0.1826
2015,1748.0,0.0,0.1927
2015,1749.0,0.0,0.1973
2015,1750.0,0.0,0.1999
2015,1751.0,0.0,0.2026
2015,1752.0,0.0,0.1978
2015,1753.0,0.0,0.1861
2015,1754.0,0.0,0.1741
2015,1755.0,0.0,0.1625
2015,1756.0,0.0,0.1502
2015,1757.0,0.0,0.1455
2015,1758.0,0.0,0.1474
2015,1759.0,0.002,0.1564
2015,1760.0,0.067,0.1577
2015,1761.0,0.166,0.1738
2015,1762.0,0.309,0.1857
2015,1763.0,0.436,0.1838
2015,1764.0,0.5,0.1799
2015,1765.0,0.498,0.1769
2015,1766.0,0.444,0.1755
2015,1767.0,0.352,0.1776
2015,1768.0,0.233,0.179
2015,1769.0,0.109,0.167
2015,1770.0,0.02,0.159
2015,1771.0,0.0,0.1808
2015,1772.0,0.0,0.1909
2015,1773.0,0.0,0.1846
2015,1774.0,0.0,0.1756
2015,1775.0,0.0,0.1682
2015,1776.0,0.0,0.1647
2015,1777.0,0.0,0.1679
2015,1778.0,0.0,0.1637
2015,1779.0,0.0,0.1631
2015,1780.0,0.0,0.1532
2015,1781.0,0.0,0.148
2015,1782.0,0.0,0.149
2015,1783.0,0.001,0.1529
2015,1784.0,0.044,0.1486
2015,1785.0,0.119,0.1548
2015,1786.0,0.229,0.1767
2015,1787.0,0.335,0.1707
2015,1788.0,0.385,0.1586
2015,1789.0,0.375,0.1498
2015,1790.0,0.335,0.1473
2015,1791.0,0.261,0.1465
2015,1792.0,0.176,0.1416
2015,1793.0,0.079,0.1223
2015,1794.0,0.014,0.1161
2015,1795.0,0.0,0.1343
2015,1796.0,0.0,0.1379
2015,1797.0,0.0,0.1272
2015,1798.0,0.0,0.1178
2015,1799.0,0.0,0.1031
2015,1800.0,0.0,0.0872
2015,1801.0,0.0,0.0743
2015,1802.0,0.0,0.0642
2015,1803.0,0.0,0.0585
2015,1804.0,0.0,0.0581
2015,1805.0,0.0,0.0609
2015,1806.0,0.0,0.0635
2015,1807.0,0.001,0.0614
2015,1808.0,0.037,0.0526
2015,1809.0,0.115,0.0429
2015,1810.0,0.226,0.0338
2015,1811.0,0.327,0.0259
2015,1812.0,0.396,0.0205
2015,1813.0,0.404,0.0165
2015,1814.0,0.36,0.0126
2015,1815.0,0.286,0.0093
2015,1816.0,0.189,0.0074
2015,1817.0,0.089,0.0086
2015,1818.0,0.018,0.0139
2015,1819.0,0.0,0.0202
2015,1820.0,0.0,0.0238
2015,1821.0,0.0,0.026
2015,1822.0,0.0,0.0277
2015,1823.0,0.0,0.0302
2015,1824.0,0.0,0.0341
2015,1825.0,0.0,0.0405
2015,1826.0,0.0,0.0455
2015,1827.0,0.0,0.0468
2015,1828.0,0.0,0.0478
2015,1829.0,0.0,0.0523
2015,1830.0,0.0,0.0585
2015,1831.0,0.004,0.0604
2015,1832.0,0.061,0.0541
2015,1833.0,0.165,0.0411
2015,1834.0,0.311,0.0415
2015,1835.0,0.458,0.0443
2015,1836.0,0.543,0.0427
2015,1837.0,0.545,0.0394
2015,1838.0,0.503,0.0397
2015,1839.0,0.42,0.0438
2015,1840.0,0.297,0.0497
2015,1841.0,0.154,0.0544
2015,1842.0,0.035,0.0602
2015,1843.0,0.0,0.0673
2015,1844.0,0.0,0.0672
2015,1845.0,0.0,0.0629
2015,1846.0,0.0,0.0607
2015,1847.0,0.0,0.0607
2015,1848.0,0.0,0.0628
2015,1849.0,0.0,0.067
2015,1850.0,0.0,0.0732
2015,1851.0,0.0,0.0808
2015,1852.0,0.0,0.0838
2015,1853.0,0.0,0.0847
2015,1854.0,0.0,0.0854
2015,1855.0,0.003,0.0852
2015,1856.0,0.049,0.0825
2015,1857.0,0.127,0.071
2015,1858.0,0.226,0.0656
2015,1859.0,0.307,0.0691
2015,1860.0,0.377,0.0707
2015,1861.0,0.4,0.0758
2015,1862.0,0.389,0.0843
2015,1863.0,0.328,0.0922
2015,1864.0,0.226,0.0988
2015,1865.0,0.115,0.1034
2015,1866.0,0.024,0.1152
2015,1867.0,0.0,0.1283
2015,1868.0,0.0,0.1327
2015,1869.0,0.0,0.1317
2015,1870.0,0.0,0.1363
2015,1871.0,0.0,0.1611
2015,1872.0,0.0,0.1861
2015,1873.0,0.0,0.2013
2015,1874.0,0.0,0.208
2015,1875.0,0.0,0.2056
2015,1876.0,0.0,0.1959
2015,1877.0,0.0,0.2056
2015,1878.0,0.0,0.2187
2015,1879.0,0.007,0.2264
2015,1880.0,0.067,0.2182
2015,1881.0,0.169,0.216
2015,1882.0,0.302,0.2457
2015,1883.0,0.411,0.2715
2015,1884.0,0.463,0.2938
2015,1885.0,0.48,0.3148
2015,1886.0,0.444,0.347
2015,1887.0,0.349,0.3806
2015,1888.0,0.244,0.3844
2015,1889.0,0.12,0.3371
2015,1890.0,0.028,0.3141
2015,1891.0,0.0,0.3348
2015,1892.0,0.0,0.3217
2015,1893.0,0.0,0.3046
2015,1894.0,0.0,0.2886
2015,1895.0,0.0,0.2775
2015,1896.0,0.0,0.2686
2015,1897.0,0.0,0.2609
2015,1898.0,0.0,0.2489
2015,1899.0,0.0,0.2394
2015,1900.0,0.0,0.2289
2015,1901.0,0.0,0.2213
2015,1902.0,0.0,0.2154
2015,1903.0,0.011,0.2129
2015,1904.0,0.098,0.2049
2015,1905.0,0.234,0.2331
2015,1906.0,0.397,0.2258
2015,1907.0,0.493,0.196
2015,1908.0,0.526,0.1626
2015,1909.0,0.509,0.1383
2015,1910.0,0.449,0.1237
2015,1911.0,0.364,0.1158
2015,1912.0,0.251,0.1111
2015,1913.0,0.132,0.1013
2015,1914.0,0.034,0.087
2015,1915.0,0.0,0.0857
2015,1916.0,0.0,0.0945
2015,1917.0,0.0,0.1085
2015,1918.0,0.0,0.1276
2015,1919.0,0.0,0.1452
2015,1920.0,0.0,0.1566
2015,1921.0,0.0,0.1682
2015,1922.0,0.0,0.1849
2015,1923.0,0.0,0.2029
2015,1924.0,0.0,0.2146
2015,1925.0,0.0,0.2126
2015,1926.0,0.0,0.2118
2015,1927.0,0.015,0.2052
2015,1928.0,0.089,0.1941
2015,1929.0,0.196,0.2033
2015,1930.0,0.301,0.2299
2015,1931.0,0.371,0.2519
2015,1932.0,0.419,0.2669
2015,1933.0,0.443,0.2764
2015,1934.0,0.421,0.2801
2015,1935.0,0.343,0.2848
2015,1936.0,0.237,0.2854
2015,1937.0,0.13,0.2831
2015,1938.0,0.035,0.3021
2015,1939.0,0.0,0.3429
2015,1940.0,0.0,0.3698
2015,1941.0,0.0,0.4006
2015,1942.0,0.0,0.4287
2015,1943.0,0.0,0.4456
2015,1944.0,0.0,0.4587
2015,1945.0,0.0,0.481
2015,1946.0,0.0,0.4912
2015,1947.0,0.0,0.4722
2015,1948.0,0.0,0.4385
2015,1949.0,0.0,0.4062
2015,1950.0,0.0,0.3734
2015,1951.0,0.008,0.3423
2015,1952.0,0.064,0.3035
2015,1953.0,0.153,0.3008
2015,1954.0,0.252,0.3262
2015,1955.0,0.338,0.3238
2015,1956.0,0.384,0.3135
2015,1957.0,0.417,0.2984
2015,1958.0,0.414,0.2854
2015,1959.0,0.359,0.2766
2015,1960.0,0.261,0.2635
2015,1961.0,0.139,0.2271
2015,1962.0,0.039,0.1858
2015,1963.0,0.0,0.1876
2015,1964.0,0.0,0.1944
2015,1965.0,0.0,0.1958
2015,1966.0,0.0,0.1968
2015,1967.0,0.0,0.1996
2015,1968.0,0.0,0.1961
2015,1969.0,0.0,0.1886
2015,1970.0,0.0,0.1785
2015,1971.0,0.0,0.1684
2015,1972.0,0.0,0.162
2015,1973.0,0.0,0.1559
2015,1974.0,0.0,0.1477
2015,1975.0,0.008,0.136
2015,1976.0,0.061,0.1139
2015,1977.0,0.151,0.1074
2015,1978.0,0.286,0.1004
2015,1979.0,0.355,0.088
2015,1980.0,0.366,0.0848
2015,1981.0,0.353,0.0881
2015,1982.0,0.32,0.0966
2015,1983.0,0.264,0.1067
2015,1984.0,0.185,0.1096
2015,1985.0,0.104,0.1037
2015,1986.0,0.031,0.0949
2015,1987.0,0.0,0.0998
2015,1988.0,0.0,0.1061
2015,1989.0,0.0,0.1094
2015,1990.0,0.0,0.1128
2015,1991.0,0.0,0.1129
2015,1992.0,0.0,0.1086
2015,1993.0,0.0,0.0991
2015,1994.0,0.0,0.0851
2015,1995.0,0.0,0.0723
