Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy,Dual_charge_b,Dual_discharge_b,Dual_energy_b,both_binding
H2,180,4,0,0,0,0,1,0,0
H2,180,7,0,0,0,0,1,0,0
H2,180,8,0,0,0,1,0,0,0
H2,181,11,0,0,0,0,0,0,0
H2,181,12,0,0,0,1,0,0,0
H2,181,13,0,0,0,1,0,0,0
H2,181,19,0,0,0,0,1,0,0
H2,181,1,0,0,0,1,0,0,0
H2,181,22,0,0,0,0,1,0,0
H2,181,23,0,0,0,0,1,0,0
H2,181,24,0,0,0,1,0,0,0
H2,181,26,0,0,0,1,0,0,0
H2,181,27,0,0,0,0,0,0,0
H2,181,29,0,0,0,0,0,0,0
H2,181,30,0,0,0,1,0,0,0
H2,181,4,0,0,0,1,0,0,0
H2,181,7,0,0,0,1,0,0,0
H2,181,8,0,0,0,1,0,0,0
H2,182,11,0,0,0,0,0,0,0
H2,182,12,0,0,0,1,0,0,0
H2,182,13,0,0,0,0,0,0,0
H2,182,19,0,0,0,0,0,0,0
H2,182,1,0,0,0,0,1,0,0
H2,182,22,0,0,0,1,0,0,0
H2,182,23,0,0,0,0,0,0,0
H2,182,24,0,0,0,1,0,0,0
H2,182,26,0,0,0,1,0,0,0
H2,182,27,0,0,0,0,1,0,0
H2,182,29,0,0,0,0,0,0,0
H2,182,30,0,0,0,1,0,0,0
H2,182,4,0,0,0,0,1,0,0
H2,182,7,0,0,0,1,0,0,0
H2,182,8,0,0,0,0,0,0,0
H2,183,11,0,0,0,0,0,0,0
H2,183,12,0,0,0,1,0,0,0
H2,183,13,0,0,0,0,0,0,0
H2,183,19,0,0,0,0,1,0,0
H2,183,1,0,0,0,1,0,0,0
H2,183,22,0,0,0,0,0,0,0
H2,183,23,0,0,0,0,1,0,0
H2,183,24,0,0,0,1,0,0,0
H2,183,26,0,0,0,0,0,0,0
H2,183,27,0,0,0,1,0,0,0
H2,183,29,0,0,0,1,0,0,0
H2,183,30,0,0,0,1,0,0,0
H2,183,4,0,0,0,0,0,0,0
H2,183,7,0,0,0,1,0,0,0
H2,183,8,0,0,0,1,0,0,0
H2,184,11,0,0,0,1,0,0,0
H2,184,12,0,0,0,1,0,0,0
H2,184,13,0,0,0,0,1,0,0
H2,184,19,0,0,0,0,0,0,0
H2,184,1,0,0,0,1,0,0,0
H2,184,22,0,0,0,0,0,0,0
H2,184,23,0,0,0,1,0,0,0
H2,184,24,0,0,0,1,0,0,0
H2,184,26,0,0,0,0,1,0,0
H2,184,27,0,0,0,1,0,0,0
H2,184,29,0,0,0,1,0,0,0
H2,184,30,0,0,0,1,0,0,0
H2,184,4,0,0,0,0,1,0,0
H2,184,7,0,0,0,1,0,0,0
H2,184,8,0,0,0,0,0,0,0
H2,185,11,0,0,0,0,0,0,0
H2,185,12,0,0,0,0,1,0,0
H2,185,13,0,0,0,0,0,0,0
H2,185,19,0,0,0,0,1,0,0
H2,185,1,0,0,0,1,0,0,0
H2,185,22,0,0,0,0,0,0,0
H2,185,23,0,0,0,1,0,0,0
H2,185,24,0,0,0,1,0,0,0
H2,185,26,0,0,0,0,1,0,0
H2,185,27,0,0,0,1,0,0,0
H2,185,29,0,0,0,1,0,0,0
H2,185,30,0,0,0,1,0,0,0
H2,185,4,0,0,0,0,0,0,0
H2,185,7,0,0,0,1,0,0,0
H2,185,8,0,0,0,0,0,0,0
H2,186,11,0,0,0,0,0,0,0
H2,186,12,0,0,0,1,0,0,0
H2,186,13,0,0,0,0,1,0,0
H2,186,19,0,0,0,0,1,0,0
H2,186,1,0,0,0,1,0,0,0
H2,186,22,0,0,0,0,0,0,0
H2,186,23,0,0,0,1,0,0,0
H2,186,24,0,0,0,1,0,0,0
H2,186,26,0,0,0,1,0,0,0
H2,186,27,0,0,0,0,0,0,0
H2,186,29,0,0,0,1,0,0,0
H2,186,30,0,0,0,1,0,0,0
H2,186,4,0,0,0,0,1,0,0
H2,186,7,0,0,0,1,0,0,0
H2,186,8,0,0,0,0,0,0,0
H2,187,11,0,0,0,0,0,0,0
H2,187,12,0,0,0,1,0,0,0
H2,187,13,0,0,0,1,0,0,0
H2,187,19,0,0,0,0,1,0,0
H2,187,1,0,0,0,1,0,0,0
H2,187,22,0,0,0,0,0,0,0
H2,187,23,0,0,0,0,1,0,0
H2,187,24,0,0,0,1,0,0,0
H2,187,26,0,0,0,1,0,0,0
H2,187,27,0,0,0,0,0,0,0
H2,187,29,0,0,0,1,0,0,0
H2,187,30,0,0,0,1,0,0,0
H2,187,4,0,0,0,0,0,0,0
H2,187,7,0,0,0,0,1,0,0
H2,187,8,0,0,0,0,0,0,0
H2,188,11,0,0,0,1,0,0,0
H2,188,12,0,0,0,1,0,0,0
H2,188,13,0,0,0,0,0,0,0
H2,188,19,0,0,0,1,0,0,0
H2,188,1,0,0,0,1,0,0,0
H2,188,22,0,0,0,1,0,0,0
H2,188,23,0,0,0,0,0,0,0
H2,188,24,0,0,0,0,1,0,0
H2,188,26,0,0,0,1,0,0,0
H2,188,27,0,0,0,0,1,0,0
H2,188,29,0,0,0,1,0,0,0
H2,188,30,0,0,0,1,0,0,0
H2,188,4,0,0,0,0,1,0,0
H2,188,7,0,0,0,0,0,0,0
H2,188,8,0,0,0,0,0,0,0
H2,189,11,0,0,0,1,0,0,0
H2,189,12,0,0,0,1,0,0,0
H2,189,13,0,0,0,1,0,0,0
H2,189,19,0,0,0,1,0,0,0
H2,189,1,0,0,0,0,1,0,0
H2,189,22,0,0,0,1,0,0,0
H2,189,23,0,0,0,0,0,0,0
H2,189,24,0,0,0,1,0,0,0
H2,189,26,0,0,0,1,0,0,0
H2,189,27,0,0,0,0,0,0,0
H2,189,29,0,0,0,1,0,0,0
H2,189,30,0,0,0,1,0,0,0
H2,189,4,0,0,0,1,0,0,0
H2,189,7,0,0,0,0,1,0,0
H2,189,8,0,0,0,1,0,0,0
H2,190,11,0,0,0,0,0,0,0
H2,190,12,0,0,0,1,0,0,0
H2,190,13,0,0,0,0,0,0,0
H2,190,19,0,0,0,1,0,0,0
H2,190,1,0,0,0,0,0,0,0
H2,190,22,0,0,0,1,0,0,0
H2,190,23,0,0,0,1,0,0,0
H2,190,24,0,0,0,0,1,0,0
H2,190,26,0,0,0,0,0,0,0
H2,190,27,0,0,0,0,1,0,0
H2,190,29,0,0,0,1,0,0,0
H2,190,30,0,0,0,0,1,0,0
H2,190,4,0,0,0,0,1,0,0
H2,190,7,0,0,0,1,0,0,0
H2,190,8,0,0,0,0,1,0,0
H2,191,11,0,0,0,1,0,0,0
H2,191,12,0,0,0,1,0,0,0
H2,191,13,0,0,0,0,0,0,0
H2,191,19,0,0,0,0,1,0,0
H2,191,1,0,0,0,0,1,0,0
H2,191,22,0,0,0,0,0,0,0
H2,191,23,0,0,0,1,0,0,0
H2,191,24,0,0,0,0,0,0,0
H2,191,26,0,0,0,0,0,0,0
H2,191,27,0,0,0,0,0,0,0
H2,191,29,0,0,0,1,0,0,0
H2,191,30,0,0,0,1,0,0,0
H2,191,4,0,0,0,1,0,0,0
H2,191,7,0,0,0,1,0,0,0
H2,191,8,0,0,0,0,0,0,0
H2,192,11,0,0,0,0,0,0,0
H2,192,12,0,0,0,1,0,0,0
H2,192,13,0,0,0,0,0,0,0
H2,192,19,0,0,0,0,0,0,0
H2,192,1,0,0,0,1,0,0,0
H2,192,22,0,0,0,0,0,0,0
H2,192,23,0,0,0,1,0,0,0
H2,192,24,0,0,0,0,1,0,0
H2,192,26,0,0,0,0,0,0,0
H2,192,27,0,0,0,0,1,0,0
H2,192,29,0,0,0,0,1,0,0
H2,192,30,0,0,0,0,0,0,0
H2,192,4,0,0,0,1,0,0,0
H2,192,7,0,0,0,1,0,0,0
H2,192,8,0,0,0,0,0,0,0
H2,193,11,0,0,0,0,0,0,0
H2,193,12,0,0,0,0,0,0,0
H2,193,13,0,0,0,0,0,0,0
H2,193,19,0,0,0,0,1,0,0
H2,193,1,0,0,0,1,0,0,0
H2,193,22,0,0,0,0,0,0,0
H2,193,23,0,0,0,1,0,0,0
H2,193,24,0,0,0,1,0,0,0
H2,193,26,0,0,0,1,0,0,0
H2,193,27,0,0,0,0,0,0,0
H2,193,29,0,0,0,1,0,0,0
H2,193,30,0,0,0,1,0,0,0
H2,193,4,0,0,0,1,0,0,0
H2,193,7,0,0,0,0,1,0,0
H2,193,8,0,0,0,0,0,0,0
H2,194,11,0,0,0,0,0,0,0
H2,194,12,0,0,0,0,0,0,0
H2,194,13,0,0,0,0,0,0,0
H2,194,19,0,0,0,1,0,0,0
H2,194,1,0,0,0,1,0,0,0
H2,194,22,0,0,0,0,0,0,0
H2,194,23,0,0,0,1,0,0,0
H2,194,24,0,0,0,1,0,0,0
H2,194,26,0,0,0,1,0,0,0
H2,194,27,0,0,0,0,0,0,0
H2,194,29,0,0,0,0,1,0,0
H2,194,30,0,0,0,1,0,0,0
H2,194,4,0,0,0,1,0,0,0
H2,194,7,0,0,0,1,0,0,0
H2,194,8,0,0,0,0,1,0,0
H2,195,11,0,0,0,1,0,0,0
H2,195,12,0,0,0,0,0,0,0
H2,195,13,0,0,0,1,0,0,0
H2,195,19,0,0,0,0,1,0,0
H2,195,1,0,0,0,1,0,0,0
H2,195,22,0,0,0,0,0,0,0
H2,195,23,0,0,0,1,0,0,0
H2,195,24,0,0,0,1,0,0,0
H2,195,26,0,0,0,1,0,0,0
H2,195,27,0,0,0,0,0,0,0
H2,195,29,0,0,0,1,0,0,0
H2,195,30,0,0,0,1,0,0,0
H2,195,4,0,0,0,1,0,0,0
H2,195,7,0,0,0,1,0,0,0
H2,195,8,0,0,0,0,0,0,0
H2,196,11,0,0,0,1,0,0,0
H2,196,12,0,0,0,0,0,0,0
H2,196,13,0,0,0,1,0,0,0
H2,196,19,0,0,0,0,0,0,0
H2,196,1,0,0,0,1,0,0,0
H2,196,22,0,0,0,1,0,0,0
H2,196,23,0,0,0,0,0,0,0
H2,196,24,0,0,0,1,0,0,0
H2,196,26,0,0,0,0,0,0,0
H2,196,27,0,0,0,0,0,0,0
H2,196,29,0,0,0,1,0,0,0
H2,196,30,0,0,0,0,1,0,0
H2,196,4,0,0,0,1,0,0,0
H2,196,7,0,0,0,1,0,0,0
H2,196,8,0,0,0,0,1,0,0
H2,197,11,0,0,0,1,0,0,0
H2,197,12,0,0,0,0,0,0,0
H2,197,13,0,0,0,1,0,0,0
H2,197,19,0,0,0,0,1,0,0
H2,197,1,0,0,0,1,0,0,0
H2,197,22,0,0,0,0,0,0,0
H2,197,23,0,0,0,0,0,0,0
H2,197,24,0,0,0,1,0,0,0
H2,197,26,0,0,0,1,0,0,0
H2,197,27,0,0,0,1,0,0,0
H2,197,29,0,0,0,1,0,0,0
H2,197,30,0,0,0,0,0,0,0
H2,197,4,0,0,0,1,0,0,0
H2,197,7,0,0,0,1,0,0,0
H2,197,8,0,0,0,1,0,0,0
H2,198,11,0,0,0,1,0,0,0
H2,198,12,0,0,0,0,0,0,0
H2,198,13,0,0,0,1,0,0,0
H2,198,19,0,0,0,1,0,0,0
H2,198,1,0,0,0,1,0,0,0
H2,198,22,0,0,0,0,0,0,0
H2,198,23,0,0,0,0,0,0,0
H2,198,24,0,0,0,0,1,0,0
H2,198,26,0,0,0,0,0,0,0
H2,198,27,0,0,0,1,0,0,0
H2,198,29,0,0,0,1,0,0,0
H2,198,30,0,0,0,0,1,0,0
H2,198,4,0,0,0,1,0,0,0
H2,198,7,0,0,0,1,0,0,0
H2,198,8,0,0,0,1,0,0,0
H2,199,11,0,0,0,1,0,0,0
H2,199,12,0,0,0,0,0,0,0
H2,199,13,0,0,0,1,0,0,0
H2,199,19,0,0,0,1,0,0,0
H2,199,1,0,0,0,1,0,0,0
H2,199,22,0,0,0,0,0,0,0
H2,199,23,0,0,0,0,0,0,0
H2,199,24,0,0,0,1,0,0,0
H2,199,26,0,0,0,1,0,0,0
H2,199,27,0,0,0,1,0,0,0
H2,199,29,0,0,0,1,0,0,0
H2,199,30,0,0,0,1,0,0,0
H2,199,4,0,0,0,1,0,0,0
H2,199,7,0,0,0,1,0,0,0
H2,199,8,0,0,0,1,0,0,0
H2,200,11,0,0,0,0,1,0,0
H2,200,12,0,0,0,1,0,0,0
H2,200,13,0,0,0,1,0,0,0
H2,200,19,0,0,0,1,0,0,0
H2,200,1,0,0,0,1,0,0,0
H2,200,22,0,0,0,0,0,0,0
H2,200,23,0,0,0,0,0,0,0
H2,200,24,0,0,0,0,0,0,0
H2,200,26,0,0,0,0,0,0,0
H2,200,27,0,0,0,1,0,0,0
H2,200,29,0,0,0,1,0,0,0
H2,200,30,0,0,0,0,0,0,0
H2,200,4,0,0,0,1,0,0,0
H2,200,7,0,0,0,1,0,0,0
H2,200,8,0,0,0,0,0,0,0
H2,201,11,0,0,0,1,0,0,0
H2,201,12,0,0,0,0,0,0,0
H2,201,13,0,0,0,1,0,0,0
H2,201,19,0,0,0,1,0,0,0
H2,201,1,0,0,0,1,0,0,0
H2,201,22,0,0,0,0,0,0,0
H2,201,23,0,0,0,0,0,0,0
H2,201,24,0,0,0,1,0,0,0
H2,201,26,0,0,0,0,0,0,0
H2,201,27,0,0,0,1,0,0,0
H2,201,29,0,0,0,1,0,0,0
H2,201,30,0,0,0,1,0,0,0
H2,201,4,0,0,0,0,0,0,0
H2,201,7,0,0,0,1,0,0,0
H2,201,8,0,0,0,1,0,0,0
H2,202,11,0,0,0,1,0,0,0
H2,202,12,0,0,0,0,0,0,0
H2,202,13,0,0,0,0,1,0,0
H2,202,19,0,0,0,1,0,0,0
H2,202,1,0,0,0,1,0,0,0
H2,202,22,0,0,0,0,0,0,0
H2,202,23,0,0,0,0,0,0,0
H2,202,24,0,0,0,0,0,0,0
H2,202,26,0,0,0,0,0,0,0
H2,202,27,0,0,0,0,1,0,0
H2,202,29,0,0,0,1,0,0,0
H2,202,30,0,0,0,1,0,0,0
H2,202,4,0,0,0,1,0,0,0
H2,202,7,0,0,0,1,0,0,0
H2,202,8,0,0,0,0,0,0,0
H2,203,11,0,0,0,1,0,0,0
H2,203,12,0,0,0,0,0,0,0
H2,203,13,0,0,0,1,0,0,0
H2,203,19,0,0,0,1,0,0,0
H2,203,1,0,0,0,1,0,0,0
H2,203,22,0,0,0,0,0,0,0
H2,203,23,0,0,0,1,0,0,0
H2,203,24,0,0,0,1,0,0,0
H2,203,26,0,0,0,1,0,0,0
H2,203,27,0,0,0,1,0,0,0
H2,203,29,0,0,0,1,0,0,0
H2,203,30,0,0,0,1,0,0,0
H2,203,4,0,0,0,1,0,0,0
H2,203,7,0,0,0,0,1,0,0
H2,203,8,0,0,0,0,0,0,0
H2,204,11,0,0,0,1,0,0,0
H2,204,12,0,0,0,1,0,0,0
H2,204,13,0,0,0,1,0,0,0
H2,204,19,0,0,0,1,0,0,0
H2,204,1,0,0,0,1,0,0,0
H2,204,22,0,0,0,1,0,0,0
H2,204,23,0,0,0,0,0,0,0
H2,204,24,0,0,0,0,1,0,0
H2,204,26,0,0,0,0,1,0,0
H2,204,27,0,0,0,0,0,0,0
H2,204,29,0,0,0,1,0,0,0
H2,204,30,0,0,0,1,0,0,0
H2,204,4,-6.10E-07,-1.33E-05,-17.15980374,1,0,1,1
H2,204,7,0,0,0,1,0,0,0
H2,204,8,0,0,0,0,0,0,0
H2,205,11,0,0,0,1,0,0,0
H2,205,12,0,0,0,0,1,0,0
H2,205,13,0,0,0,1,0,0,0
H2,205,19,0,0,0,1,0,0,0
H2,205,1,0,0,0,1,0,0,0
H2,205,22,0,0,0,0,0,0,0
H2,205,23,0,0,0,0,0,0,0
H2,205,24,0,0,0,1,0,0,0
H2,205,26,0,0,0,0,0,0,0
H2,205,27,0,0,0,1,0,0,0
H2,205,29,-6.08E-07,-0.00039344,-17.15977125,1,0,1,1
H2,205,30,0,0,0,1,0,0,0
H2,205,4,0,0,0,0,1,0,0
H2,205,7,0,0,0,0,1,0,0
H2,205,8,0,0,0,1,0,0,0
H2,206,11,0,0,0,1,0,0,0
H2,206,12,0,0,0,1,0,0,0
H2,206,13,0,0,0,0,1,0,0
H2,206,19,0,0,0,1,0,0,0
H2,206,1,-6.11E-07,-9.98E-06,-17.15976838,1,0,1,1
H2,206,22,0,0,0,1,0,0,0
H2,206,23,0,0,0,0,0,0,0
H2,206,24,0,0,0,1,0,0,0
H2,206,26,0,0,0,0,1,0,0
H2,206,27,0,0,0,0,0,0,0
H2,206,29,0,0,0,0,1,0,0
H2,206,30,0,0,0,1,0,0,0
H2,206,4,0,0,0,0,1,0,0
H2,206,7,0,0,0,0,0,0,0
H2,206,8,0,0,0,1,0,0,0
H2,207,11,0,0,0,1,0,0,0
H2,207,12,0,0,0,1,0,0,0
H2,207,13,0,0,0,1,0,0,0
H2,207,19,0,0,0,1,0,0,0
H2,207,1,0,0,0,0,1,0,0
H2,207,22,0,0,0,0,0,0,0
H2,207,23,0,0,0,0,0,0,0
H2,207,24,0,0,0,1,0,0,0
H2,207,26,0,0,0,1,0,0,0
H2,207,27,0,0,0,0,0,0,0
H2,207,29,0,0,0,0,0,0,0
H2,207,30,0,0,0,1,0,0,0
H2,207,4,0,0,0,0,1,0,0
H2,207,7,0,0,0,0,1,0,0
H2,207,8,0,0,0,1,0,0,0
H2,208,11,0,0,0,0,0,0,0
H2,208,12,0,0,0,1,0,0,0
H2,208,13,0,0,0,1,0,0,0
H2,208,19,0,0,0,1,0,0,0
H2,208,1,0,0,0,1,0,0,0
H2,208,22,0,0,0,1,0,0,0
H2,208,23,0,0,0,1,0,0,0
H2,208,24,0,0,0,1,0,0,0
H2,208,26,0,0,0,1,0,0,0
H2,208,27,0,0,0,0,1,0,0
H2,208,29,0,0,0,0,1,0,0
H2,208,30,0,0,0,1,0,0,0
H2,208,4,0,0,0,0,1,0,0
H2,208,7,0,0,0,0,1,0,0
H2,208,8,0,0,0,1,0,0,0
H2,209,11,0,0,0,0,0,0,0
H2,209,12,0,0,0,1,0,0,0
H2,209,13,0,0,0,1,0,0,0
H2,209,19,0,0,0,1,0,0,0
H2,209,1,0,0,0,0,1,0,0
H2,209,22,0,0,0,0,0,0,0
H2,209,23,0,0,0,1,0,0,0
H2,209,24,0,0,0,1,0,0,0
H2,209,26,0,0,0,1,0,0,0
H2,209,27,0,0,0,1,0,0,0
H2,209,29,0,0,0,1,0,0,0
H2,209,30,0,0,0,1,0,0,0
H2,209,4,0,0,0,0,1,0,0
H2,209,7,0,0,0,0,1,0,0
H2,209,8,0,0,0,0,1,0,0
H2,210,11,0,0,0,0,0,0,0
H2,210,12,0,0,0,0,1,0,0
H2,210,13,0,0,0,1,0,0,0
H2,210,19,0,0,0,1,0,0,0
H2,210,1,0,0,0,1,0,0,0
H2,210,22,0,0,0,0,0,0,0
H2,210,23,0,0,0,1,0,0,0
H2,210,24,0,0,0,1,0,0,0
H2,210,26,0,0,0,0,1,0,0
H2,210,27,0,0,0,0,1,0,0
H2,210,29,0,0,0,1,0,0,0
H2,210,30,0,0,0,1,0,0,0
H2,210,4,0,0,0,0,0,0,0
H2,210,7,0,0,0,1,0,0,0
H2,210,8,0,0,0,0,1,0,0
H2,211,11,0,0,0,0,0,0,0
H2,211,12,0,0,0,0,0,0,0
H2,211,13,0,0,0,1,0,0,0
H2,211,19,0,0,0,0,1,0,0
H2,211,1,0,0,0,0,1,0,0
H2,211,22,0,0,0,0,0,0,0
H2,211,23,0,0,0,1,0,0,0
H2,211,24,0,0,0,0,1,0,0
H2,211,26,0,0,0,0,0,0,0
H2,211,27,0,0,0,1,0,0,0
H2,211,29,0,0,0,1,0,0,0
H2,211,30,0,0,0,1,0,0,0
H2,211,4,0,0,0,0,1,0,0
H2,211,7,0,0,0,1,0,0,0
H2,211,8,0,0,0,1,0,0,0
H2,212,11,0,0,0,0,0,0,0
H2,212,12,0,0,0,0,1,0,0
H2,212,13,0,0,0,1,0,0,0
H2,212,19,0,0,0,0,0,0,0
H2,212,1,0,0,0,1,0,0,0
H2,212,22,0,0,0,0,0,0,0
H2,212,23,0,0,0,1,0,0,0
H2,212,24,0,0,0,1,0,0,0
H2,212,26,0,0,0,0,1,0,0
H2,212,27,0,0,0,0,1,0,0
H2,212,29,0,0,0,1,0,0,0
H2,212,30,0,0,0,1,0,0,0
H2,212,4,0,0,0,1,0,0,0
H2,212,7,0,0,0,1,0,0,0
H2,212,8,0,0,0,1,0,0,0
H2,213,11,0,0,0,1,0,0,0
H2,213,12,0,0,0,1,0,0,0
H2,213,13,0,0,0,1,0,0,0
H2,213,19,0,0,0,0,1,0,0
H2,213,1,0,0,0,0,1,0,0
H2,213,22,0,0,0,0,1,0,0
H2,213,23,0,0,0,1,0,0,0
H2,213,24,0,0,0,0,1,0,0
H2,213,26,0,0,0,1,0,0,0
H2,213,27,0,0,0,1,0,0,0
H2,213,29,0,0,0,1,0,0,0
H2,213,30,0,0,0,1,0,0,0
H2,213,4,0,0,0,1,0,0,0
H2,213,7,0,0,0,1,0,0,0
H2,213,8,0,0,0,1,0,0,0
H2,214,11,0,0,0,1,0,0,0
H2,214,12,0,0,0,0,0,0,0
H2,214,13,0,0,0,1,0,0,0
H2,214,19,0,0,0,1,0,0,0
H2,214,1,0,0,0,1,0,0,0
H2,214,22,0,0,0,0,0,0,0
H2,214,23,0,0,0,0,1,0,0
H2,214,24,0,0,0,1,0,0,0
H2,214,26,0,0,0,1,0,0,0
H2,214,27,0,0,0,1,0,0,0
H2,214,29,0,0,0,1,0,0,0
H2,214,30,0,0,0,1,0,0,0
H2,214,4,0,0,0,1,0,0,0
H2,214,7,0,0,0,1,0,0,0
H2,214,8,0,0,0,1,0,0,0
H2,215,11,0,0,0,0,0,0,0
H2,215,12,0,0,0,1,0,0,0
H2,215,13,0,0,0,1,0,0,0
H2,215,19,0,0,0,1,0,0,0
H2,215,1,0,0,0,1,0,0,0
H2,215,22,0,0,0,0,0,0,0
H2,215,23,0,0,0,1,0,0,0
H2,215,24,0,0,0,1,0,0,0
H2,215,26,0,0,0,1,0,0,0
H2,215,27,0,0,0,1,0,0,0
H2,215,29,0,0,0,1,0,0,0
H2,215,30,0,0,0,1,0,0,0
H2,215,4,0,0,0,1,0,0,0
H2,215,7,0,0,0,1,0,0,0
H2,215,8,0,0,0,1,0,0,0
H2,216,11,0,0,0,0,0,0,0
H2,216,12,0,0,0,0,1,0,0
H2,216,13,0,0,0,1,0,0,0
H2,216,19,0,0,0,1,0,0,0
H2,216,1,0,0,0,1,0,0,0
H2,216,22,0,0,0,0,0,0,0
H2,216,23,0,0,0,1,0,0,0
H2,216,24,0,0,0,1,0,0,0
H2,216,26,0,0,0,1,0,0,0
H2,216,27,0,0,0,1,0,0,0
H2,216,29,0,0,0,1,0,0,0
H2,216,30,0,0,0,0,1,0,0
H2,216,4,0,0,0,1,0,0,0
H2,216,7,0,0,0,1,0,0,0
H2,216,8,0,0,0,0,1,0,0
H2,217,11,0,0,0,1,0,0,0
H2,217,12,0,0,0,1,0,0,0
H2,217,13,0,0,0,1,0,0,0
H2,217,19,0,0,0,1,0,0,0
H2,217,1,0,0,0,1,0,0,0
H2,217,22,0,0,0,0,0,0,0
H2,217,23,0,0,0,1,0,0,0
H2,217,24,0,0,0,1,0,0,0
H2,217,26,0,0,0,1,0,0,0
H2,217,27,0,0,0,1,0,0,0
H2,217,29,0,0,0,1,0,0,0
H2,217,30,0,0,0,0,0,0,0
H2,217,4,0,0,0,0,1,0,0
H2,217,7,0,0,0,0,1,0,0
H2,217,8,0,0,0,0,0,0,0
H2,218,11,0,0,0,0,0,0,0
H2,218,12,0,0,0,0,1,0,0
H2,218,13,0,0,0,1,0,0,0
H2,218,19,0,0,0,1,0,0,0
H2,218,1,0,0,0,1,0,0,0
H2,218,22,0,0,0,0,0,0,0
H2,218,23,0,0,0,1,0,0,0
H2,218,24,0,0,0,1,0,0,0
H2,218,26,0,0,0,1,0,0,0
H2,218,27,0,0,0,0,1,0,0
H2,218,29,0,0,0,0,1,0,0
H2,218,30,0,0,0,0,1,0,0
H2,218,4,0,0,0,0,0,0,0
H2,218,7,0,0,0,1,0,0,0
H2,218,8,0,0,0,0,1,0,0
H2,219,11,0,0,0,0,0,0,0
H2,219,12,0,0,0,1,0,0,0
H2,219,13,-6.11E-07,-3.38E-06,-17.15981238,1,0,1,1
H2,219,19,0,0,0,0,1,0,0
H2,219,1,0,0,0,0,0,0,0
H2,219,22,0,0,0,0,0,0,0
H2,219,23,0,0,0,1,0,0,0
H2,219,24,0,0,0,1,0,0,0
H2,219,26,0,0,0,1,0,0,0
H2,219,27,0,0,0,1,0,0,0
H2,219,29,0,0,0,0,0,0,0
H2,219,30,0,0,0,0,0,0,0
H2,219,4,0,0,0,0,1,0,0
H2,219,7,0,0,0,0,1,0,0
H2,219,8,0,0,0,1,0,0,0
H2,220,11,0,0,0,0,1,0,0
H2,220,12,0,0,0,0,1,0,0
H2,220,13,0,0,0,0,1,0,0
H2,220,19,0,0,0,0,0,0,0
H2,220,1,0,0,0,1,0,0,0
H2,220,22,0,0,0,0,0,0,0
H2,220,23,0,0,0,1,0,0,0
H2,220,24,0,0,0,1,0,0,0
H2,220,26,0,0,0,0,1,0,0
H2,220,27,0,0,0,1,0,0,0
H2,220,29,0,0,0,0,1,0,0
H2,220,30,0,0,0,0,1,0,0
H2,220,4,0,0,0,0,0,0,0
H2,220,7,0,0,0,0,0,0,0
H2,220,8,0,0,0,0,1,0,0
H2,221,11,0,0,0,0,0,0,0
H2,221,12,0,0,0,1,0,0,0
H2,221,13,0,0,0,0,0,0,0
H2,221,19,0,0,0,0,1,0,0
H2,221,1,0,0,0,0,0,0,0
H2,221,22,0,0,0,0,0,0,0
H2,221,23,0,0,0,1,0,0,0
H2,221,24,0,0,0,0,1,0,0
H2,221,26,0,0,0,0,1,0,0
H2,221,27,0,0,0,1,0,0,0
H2,221,29,0,0,0,1,0,0,0
H2,221,30,0,0,0,0,0,0,0
H2,221,4,0,0,0,0,1,0,0
H2,221,7,0,0,0,0,1,0,0
H2,221,8,0,0,0,0,0,0,0
H2,222,11,0,0,0,0,1,0,0
H2,222,12,0,0,0,0,1,0,0
H2,222,13,0,0,0,0,1,0,0
H2,222,19,0,0,0,0,0,0,0
H2,222,1,0,0,0,0,0,0,0
H2,222,22,0,0,0,0,0,0,0
H2,222,23,0,0,0,0,1,0,0
H2,222,24,0,0,0,0,1,0,0
H2,222,26,0,0,0,0,1,0,0
H2,222,27,0,0,0,0,1,0,0
H2,222,29,0,0,0,0,1,0,0
H2,222,30,0,0,0,0,0,0,0
H2,222,4,0,0,0,1,0,0,0
H2,222,7,0,0,0,1,0,0,0
H2,222,8,0,0,0,0,1,0,0
H2,223,11,0,0,0,0,0,0,0
H2,223,12,0,0,0,1,0,0,0
H2,223,13,0,0,0,0,0,0,0
H2,223,19,0,0,0,0,1,0,0
H2,223,1,0,0,0,0,1,0,0
H2,223,22,0,0,0,0,0,0,0
H2,223,23,0,0,0,1,0,0,0
H2,223,24,0,0,0,0,1,0,0
H2,223,26,0,0,0,1,0,0,0
H2,223,27,0,0,0,0,0,0,0
H2,223,29,0,0,0,0,0,0,0
H2,223,30,0,0,0,1,0,0,0
H2,223,4,0,0,0,0,1,0,0
H2,223,7,0,0,0,1,0,0,0
H2,223,8,0,0,0,0,0,0,0
H2,224,11,0,0,0,0,1,0,0
H2,224,12,0,0,0,1,0,0,0
H2,224,13,0,0,0,0,1,0,0
H2,224,19,0,0,0,1,0,0,0
H2,224,1,0,0,0,0,0,0,0
H2,224,22,0,0,0,0,0,0,0
H2,224,23,0,0,0,0,1,0,0
H2,224,24,0,0,0,1,0,0,0
H2,224,26,0,0,0,1,0,0,0
H2,224,27,0,0,0,0,1,0,0
H2,224,29,0,0,0,0,1,0,0
H2,224,30,0,0,0,0,0,0,0
