T,O,price_model,price
5,14,130.0415079,130.0415079
5,15,129.9977544,129.9977544
5,16,129.9217514,129.9217514
5,17,130.0145412,130.0145412
5,18,129.9872899,129.9872899
5,19,130.0021568,130.0021568
5,1,129.7049909,-129.7049909
5,20,129.9997643,129.9997643
5,21,129.9958097,129.9958097
5,22,129.9747193,129.9747193
5,23,130.0436191,130.0436191
5,24,130.0069229,130.0069229
5,25,130.0083567,130.0083567
5,26,129.8798963,129.8798963
5,27,129.8316555,129.8316555
5,28,130.0117409,130.0117409
5,29,129.9442037,129.9442037
5,2,130.009809,-130.009809
5,30,129.937566,129.937566
5,3,130.0166851,-130.0166851
5,4,0.165499685,-0.165499685
5,5,129.9919147,-129.9919147
5,6,130.0054213,-130.0054213
5,7,0.072265959,-0.072265959
5,8,129.2230205,129.2230205
5,9,0.026532788,0.026532788
6,10,129.9815314,129.9815314
6,11,129.820713,129.820713
6,12,129.7712043,129.7712043
6,13,0.098870592,0.098870592
6,14,130.0591595,130.0591595
6,15,129.9863114,129.9863114
6,16,0.140897057,0.140897057
6,17,129.9860648,129.9860648
6,18,129.9756481,129.9756481
6,19,0.042694046,0.042694046
6,1,280.0967659,-280.0967659
6,20,129.9907366,129.9907366
6,21,130.0110679,130.0110679
6,22,130.0179136,130.0179136
6,23,0.05020453,0.05020453
6,24,130.00929,130.00929
6,25,0.005424251,0.005424251
6,26,130.2913396,130.2913396
6,27,129.956315,129.956315
6,28,130.002222,130.002222
6,29,130.0438579,130.0438579
6,2,130.0058389,-130.0058389
6,30,129.5408408,129.5408408
6,3,129.7958954,-129.7958954
6,4,0.061732997,-0.061732997
6,5,130.0019906,-130.0019906
6,6,130.0072056,-130.0072056
6,7,16.99306741,-16.99306741
6,8,0.290646174,0.290646174
6,9,130.1165215,130.1165215
7,10,130.0099995,130.0099995
7,11,130.0157729,130.0157729
7,12,129.9726379,129.9726379
7,13,129.579771,129.579771
7,14,129.949668,129.949668
7,15,130.0042939,130.0042939
7,16,0.202518451,0.202518451
7,17,130.0109217,130.0109217
7,18,130.0099925,130.0099925
7,19,1257.609355,1257.609355
7,1,39.97902256,-39.97902256
7,20,129.9987899,129.9987899
7,21,129.9759684,129.9759684
7,22,130.0461058,130.0461058
7,23,0.114593033,0.114593033
7,24,130.0050569,130.0050569
7,25,0.007004508,0.007004508
7,26,4.219312864,4.219312864
7,27,130.0189152,130.0189152
7,28,130.0341178,130.0341178
7,29,129.9655546,129.9655546
7,2,0.012389669,-0.012389669
7,30,0.041446045,0.041446045
7,3,0.037300638,-0.037300638
7,4,0.313315298,-0.313315298
7,5,129.991724,-129.991724
7,6,0.009653619,-0.009653619
7,7,0.01138502,-0.01138502
7,8,605.4940839,605.4940839
7,9,129.9691529,129.9691529
8,10,129.9738282,129.9738282
8,11,0.037386322,0.037386322
8,12,130.0277949,130.0277949
8,13,130.0923149,130.0923149
8,14,129.9195684,129.9195684
8,15,129.9947176,129.9947176
8,16,0.044499822,0.044499822
8,17,129.9872827,129.9872827
8,18,15.80851903,15.80851903
8,19,0.009388691,0.009388691
8,1,130.0382878,-130.0382878
8,20,130.009525,130.009525
8,21,130.0219892,130.0219892
8,22,130.0108187,130.0108187
8,23,130.1399493,130.1399493
8,24,129.9954043,129.9954043
8,25,130.027043,130.027043
8,26,130.004966,130.004966
8,27,129.9673449,129.9673449
8,28,129.9914634,129.9914634
8,29,129.9967102,129.9967102
8,2,0.015804676,-0.015804676
8,30,129.9588788,129.9588788
8,3,0.018371053,-0.018371053
8,4,471.9854781,-471.9854781
8,5,129.9315611,-129.9315611
8,6,129.9991941,-129.9991941
8,7,55.09868152,-55.09868152
8,8,129.9920356,129.9920356
8,9,130.034792,130.034792
9,10,130.0041018,130.0041018
9,11,0.007477274,0.007477274
9,12,129.9904474,129.9904474
9,13,129.992577,129.992577
9,14,130.0312275,130.0312275
9,15,0.033295027,0.033295027
9,16,0.015850293,0.015850293
9,17,129.9831998,129.9831998
9,18,0.004812016,0.004812016
9,19,0.228082432,0.228082432
9,1,129.9745821,-129.9745821
9,20,130.0002092,130.0002092
9,21,129.9654248,129.9654248
9,22,130.037807,130.037807
9,23,126.1183293,126.1183293
9,24,130.00978,130.00978
9,25,129.9294577,129.9294577
9,26,129.518731,129.518731
9,27,130.0297223,130.0297223
9,28,129.9908769,129.9908769
9,29,129.893698,129.893698
9,2,0.073054413,-0.073054413
9,30,129.6234442,129.6234442
9,3,130.0009471,-130.0009471
9,4,0.015775415,-0.015775415
9,5,130.1046055,-130.1046055
9,6,129.8181248,-129.8181248
9,7,0.39318319,-0.39318319
9,8,2481.288797,2481.288797
9,9,129.9906688,129.9906688
10,10,130.0095268,130.0095268
10,11,0.139067973,0.139067973
10,12,5347.037281,5347.037281
10,13,129.9919523,129.9919523
10,14,130.0014998,130.0014998
10,15,127.6989115,127.6989115
10,16,129.785016,129.785016
10,17,0.01761697,0.01761697
10,18,129.9486625,129.9486625
10,19,0.006136651,0.006136651
10,1,130.0055602,-130.0055602
10,20,130.0003399,130.0003399
10,21,129.9948843,129.9948843
10,22,1.005124335,1.005124335
10,23,130.0755767,130.0755767
10,24,129.9350903,129.9350903
10,25,129.9908173,129.9908173
10,26,0.12665845,0.12665845
10,27,129.9878108,129.9878108
10,28,130.0427852,130.0427852
10,29,129.898097,129.898097
10,2,0.013388902,-0.013388902
10,30,130.0807113,130.0807113
10,3,0.019965943,-0.019965943
10,4,129.6296659,-129.6296659
10,5,129.9277474,-129.9277474
10,6,0.036370694,-0.036370694
10,7,0.025401136,-0.025401136
10,8,129.9359328,129.9359328
10,9,0.008253893,0.008253893
11,10,130.0085609,130.0085609
11,11,130.1343078,130.1343078
11,12,3.267558631,3.267558631
11,13,0.113123181,0.113123181
11,14,130.0110656,130.0110656
11,15,130.0111369,130.0111369
11,16,0.023051537,0.023051537
11,17,0.011997051,0.011997051
11,18,0.009433902,0.009433902
11,19,60.50562141,60.50562141
11,1,129.7089163,-129.7089163
11,20,225.5614116,225.5614116
11,21,130.0049584,130.0049584
11,22,129.9904196,129.9904196
11,23,129.9947588,129.9947588
11,24,130.5532063,130.5532063
11,25,129.9990586,129.9990586
11,26,0.026193947,0.026193947
11,27,130.1047925,130.1047925
11,28,129.8961745,129.8961745
11,29,129.9266931,129.9266931
11,2,129.9838292,-129.9838292
11,30,130.0222368,130.0222368
11,3,129.9958778,-129.9958778
11,4,129.9688466,-129.9688466
11,5,130.0177529,-130.0177529
11,6,0.007545026,-0.007545026
11,7,129.9297404,-129.9297404
11,8,130.3064483,130.3064483
11,9,129.9906334,129.9906334
12,10,133.4846063,133.4846063
12,11,0.028951217,0.028951217
12,12,129.951783,129.951783
12,13,130.0382473,130.0382473
12,14,129.9886455,129.9886455
12,15,129.9590172,129.9590172
12,16,0.1656617,0.1656617
12,17,0.544038537,0.544038537
12,18,0.014165017,0.014165017
12,19,130.0166261,130.0166261
12,1,130.4390821,-130.4390821
12,20,2.587892082,2.587892082
12,21,129.9952155,129.9952155
12,22,0.074720212,0.074720212
12,23,129.8738209,129.8738209
12,24,130.0469028,130.0469028
12,25,129.9445359,129.9445359
12,26,129.9817017,129.9817017
12,27,0.024951878,0.024951878
12,28,0.012777867,0.012777867
12,29,130.0013723,130.0013723
12,2,130.0067962,-130.0067962
12,30,0.042466014,0.042466014
12,3,129.902958,-129.902958
12,4,130.0484302,-130.0484302
12,5,130.0077392,-130.0077392
12,6,2.261479846,-2.261479846
12,7,0.078177075,-0.078177075
12,8,129.9753907,129.9753907
12,9,129.9998358,129.9998358
13,10,109.5962209,109.5962209
13,11,0.017369061,0.017369061
13,12,129.9107739,129.9107739
13,13,129.9698211,129.9698211
13,14,129.9958687,129.9958687
13,15,0.008798314,0.008798314
13,16,0.031270722,0.031270722
13,17,130.0273064,130.0273064
13,18,0.034707907,0.034707907
13,19,129.9943757,129.9943757
13,1,439.0421374,-439.0421374
13,20,129.9510575,129.9510575
13,21,129.9938388,129.9938388
13,22,129.940462,129.940462
13,23,130.0249652,130.0249652
13,24,129.8563485,129.8563485
13,25,130.0400754,130.0400754
13,26,0.012448993,0.012448993
13,27,129.9479075,129.9479075
13,28,130.0122041,130.0122041
13,29,129.9938734,129.9938734
13,2,129.9725629,-129.9725629
13,30,0.03689616,0.03689616
13,3,130.0350876,-130.0350876
13,4,129.9751154,-129.9751154
13,5,129.9620758,-129.9620758
13,6,129.9923318,-129.9923318
13,7,260.0401489,-260.0401489
13,8,130.0308169,130.0308169
13,9,129.9999185,129.9999185
14,10,129.9710218,129.9710218
14,11,17.39662657,17.39662657
14,12,129.8250801,129.8250801
14,13,130.0021751,130.0021751
14,14,130.0192011,130.0192011
14,15,129.9719332,129.9719332
14,16,129.882912,129.882912
14,17,0.330531466,0.330531466
14,18,0.078683145,0.078683145
14,19,130.0242081,130.0242081
14,1,0.089279105,-0.089279105
14,20,0.003226123,0.003226123
14,21,0.023198362,0.023198362
14,22,130.0323422,130.0323422
14,23,0.025880224,0.025880224
14,24,130.0030903,130.0030903
14,25,129.9740027,129.9740027
14,26,0.127674136,0.127674136
14,27,129.7164173,129.7164173
14,28,0.006003059,0.006003059
14,29,129.7479191,129.7479191
14,2,351.9119207,-351.9119207
14,30,0.058280939,0.058280939
14,3,129.9990909,-129.9990909
14,4,0.042937297,-0.042937297
14,5,129.8704052,-129.8704052
14,6,129.9998733,-129.9998733
14,7,0.239444333,-0.239444333
14,8,129.8813815,129.8813815
14,9,130.0372362,130.0372362
15,10,0.005368589,0.005368589
15,11,0.073397763,0.073397763
15,12,130.0041088,130.0041088
15,13,129.9860428,129.9860428
15,14,3142.74339,3142.74339
15,15,0.065124322,0.065124322
15,16,0.023186722,0.023186722
15,17,9.409354016,9.409354016
15,18,0.003351801,0.003351801
15,19,130.0565565,130.0565565
15,1,130.0733846,-130.0733846
15,20,129.9352296,129.9352296
15,21,129.620563,129.620563
15,22,129.9445705,129.9445705
15,23,1.116246206,1.116246206
15,24,129.9443383,129.9443383
15,25,130.0046074,130.0046074
15,26,0.005857565,0.005857565
15,27,130.0274363,130.0274363
15,28,130.0262832,130.0262832
15,29,130.0797834,130.0797834
15,2,0.570836535,-0.570836535
15,30,709.0780431,709.0780431
15,3,130.0095562,-130.0095562
15,4,130.0167762,-130.0167762
15,5,0.022095754,-0.022095754
15,6,0.009750588,-0.009750588
15,7,129.6807686,-129.6807686
15,8,130.0568951,130.0568951
15,9,0.198885057,0.198885057
16,10,0.003704332,0.003704332
16,11,211.2291452,211.2291452
16,12,129.9700639,129.9700639
16,13,130.0140652,130.0140652
16,14,129.9832857,129.9832857
16,15,129.9933321,129.9933321
16,16,129.94483,129.94483
16,17,130.021257,130.021257
16,18,0.061647561,0.061647561
16,19,0.016780202,0.016780202
16,1,0.012271571,-0.012271571
16,20,129.2114812,129.2114812
16,21,129.9666075,129.9666075
16,22,130.224864,130.224864
16,23,130.1704146,130.1704146
16,24,130.059143,130.059143
16,25,130.0042771,130.0042771
16,26,33.65550011,33.65550011
16,27,129.9867384,129.9867384
16,28,0.011360899,0.011360899
16,29,207.7983333,207.7983333
16,2,0.085592471,-0.085592471
16,30,0.363194192,0.363194192
16,3,7174.356202,-7174.356202
16,4,0.020854075,-0.020854075
16,5,171.693138,-171.693138
16,6,130.0144716,-130.0144716
16,7,0.016948952,-0.016948952
16,8,129.9994142,129.9994142
16,9,129.9562082,129.9562082
17,10,0.02616156,0.02616156
17,11,129.8987006,129.8987006
17,12,129.9866076,129.9866076
17,13,0.011872089,0.011872089
17,14,129.9952522,129.9952522
17,15,129.996664,129.996664
17,16,0.820115702,0.820115702
17,17,129.9943852,129.9943852
17,18,129.9988069,129.9988069
17,19,0.046715697,0.046715697
17,1,21.48811434,-21.48811434
17,20,130.4434403,130.4434403
17,21,130.0315718,130.0315718
17,22,129.9622412,129.9622412
17,23,129.8051801,129.8051801
17,24,129.9571745,129.9571745
17,25,130.0166195,130.0166195
17,26,0.01830703,0.01830703
17,27,129.6350636,129.6350636
17,28,129.2433753,129.2433753
17,29,0.29869267,0.29869267
17,2,0.036077776,-0.036077776
17,30,0.204569317,0.204569317
17,3,130.0078061,-130.0078061
17,4,123.6062214,-123.6062214
17,5,129.9845304,-129.9845304
17,6,129.9985434,-129.9985434
17,7,129.9867549,-129.9867549
17,8,129.9988812,129.9988812
17,9,129.9432241,129.9432241
18,10,0.007168584,0.007168584
18,11,129.9774929,129.9774929
18,12,130.0264022,130.0264022
18,13,3.190761778,3.190761778
18,14,0.048316162,0.048316162
18,15,0.004206541,0.004206541
18,16,0.01739736,0.01739736
18,17,129.9745616,129.9745616
18,18,0.010575343,0.010575343
18,19,0.013899514,0.013899514
18,1,0.020713481,-0.020713481
18,20,130.0092794,130.0092794
18,21,102.8568762,102.8568762
18,22,129.9718164,129.9718164
18,23,130.0606654,130.0606654
18,24,130.02237,130.02237
18,25,129.9439063,129.9439063
18,26,129.9734272,129.9734272
18,27,455.1714634,455.1714634
18,28,130.0075322,130.0075322
18,29,130.0030244,130.0030244
18,2,0.014833187,-0.014833187
18,30,130.0451537,130.0451537
18,3,3194.110029,-3194.110029
18,4,0.436390748,-0.436390748
18,5,129.9405639,-129.9405639
18,6,130.0078665,-130.0078665
18,7,129.2402831,-129.2402831
18,8,0.059628653,0.059628653
18,9,0.014865019,0.014865019
19,10,0.454137023,0.454137023
19,11,129.8844538,129.8844538
19,12,130.0369034,130.0369034
19,13,0.091131343,0.091131343
19,14,0.010031965,0.010031965
19,15,129.9804609,129.9804609
19,16,0.029072286,0.029072286
19,17,130.094716,130.094716
19,18,129.976666,129.976666
19,19,4863.703927,4863.703927
19,1,129.9900626,-129.9900626
19,20,129.9974856,129.9974856
19,21,0.011581024,0.011581024
19,22,129.9333101,129.9333101
19,23,129.9966176,129.9966176
19,24,129.9804048,129.9804048
19,25,129.9727271,129.9727271
19,26,129.9263144,129.9263144
19,27,0.012494049,0.012494049
19,28,129.986004,129.986004
19,29,129.9977428,129.9977428
19,2,129.9158082,-129.9158082
19,30,130.0200312,130.0200312
19,3,129.9689145,-129.9689145
19,4,0.007167096,-0.007167096
19,5,0.019550011,-0.019550011
19,6,0.007566633,-0.007566633
19,7,3467.994859,-3467.994859
19,8,129.9587028,129.9587028
19,9,0.010818453,0.010818453
20,10,130.0088292,130.0088292
20,11,129.9883601,129.9883601
20,12,130.0685379,130.0685379
20,13,0.070801205,0.070801205
20,14,0.016038962,0.016038962
20,15,0.070731454,0.070731454
20,16,130.2017032,130.2017032
20,17,129.9629765,129.9629765
20,18,0.010196082,0.010196082
20,19,130.0374749,130.0374749
20,1,129.9718278,-129.9718278
20,20,0.007345902,0.007345902
20,21,129.9915404,129.9915404
20,22,0.020083219,0.020083219
20,23,130.0253422,130.0253422
20,24,129.9898396,129.9898396
20,25,129.997299,129.997299
20,26,130.0060127,130.0060127
20,27,130.0640594,130.0640594
20,28,130.0042235,130.0042235
20,29,130.0262977,130.0262977
20,2,129.9845278,-129.9845278
20,30,2.42565332,2.42565332
20,3,130.0068174,-130.0068174
20,4,0.02746652,-0.02746652
20,5,129.1477069,-129.1477069
20,6,129.8938706,-129.8938706
20,7,129.9772179,-129.9772179
20,8,0.039131386,0.039131386
20,9,0.148612351,0.148612351
21,10,130.0015818,130.0015818
21,11,130.014163,130.014163
21,12,1878.164991,1878.164991
21,13,0.152764742,0.152764742
21,14,0.00399372,0.00399372
21,15,755.5990847,755.5990847
21,16,130.0209195,130.0209195
21,17,0.01377888,0.01377888
21,18,129.9276509,129.9276509
21,19,129.9765102,129.9765102
21,1,222.3753091,-222.3753091
21,20,0.093266556,0.093266556
21,21,130.0064554,130.0064554
21,22,129.7780333,129.7780333
21,23,130.0099052,130.0099052
21,24,0.025238699,0.025238699
21,25,130.0057191,130.0057191
21,26,129.9989653,129.9989653
21,27,1.950652135,1.950652135
21,28,130.0371646,130.0371646
21,29,0.045965572,0.045965572
21,2,130.0144063,-130.0144063
21,30,321.3693949,321.3693949
21,3,129.9965678,-129.9965678
21,4,129.9849785,-129.9849785
21,5,129.5597211,-129.5597211
21,6,0.008305492,-0.008305492
21,7,130.0106247,-130.0106247
21,8,129.9216191,129.9216191
21,9,129.9954324,129.9954324
22,10,130.0075505,130.0075505
22,11,129.9753981,129.9753981
22,12,507.6809239,507.6809239
22,13,129.9225862,129.9225862
22,14,0.17919986,0.17919986
22,15,0.305443278,0.305443278
22,16,129.9855505,129.9855505
22,17,0.047552458,0.047552458
22,18,129.9997514,129.9997514
22,19,0.053078529,0.053078529
22,1,0.663954907,-0.663954907
22,20,0.20240914,0.20240914
22,21,129.9634144,129.9634144
22,22,129.8313973,129.8313973
22,23,130.1656025,130.1656025
22,24,130.0019735,130.0019735
22,25,129.990754,129.990754
22,26,130.0172611,130.0172611
22,27,129.9572287,129.9572287
22,28,130.0211879,130.0211879
22,29,129.9707172,129.9707172
22,2,129.9901624,-129.9901624
22,30,130.3709493,130.3709493
22,3,6550.554336,-6550.554336
22,4,0.029567252,-0.029567252
22,5,130.1882196,-130.1882196
22,6,129.8816327,-129.8816327
22,7,129.994059,-129.994059
22,8,130.0015763,130.0015763
22,9,129.9988345,129.9988345
23,10,129.9886584,129.9886584
23,11,129.9967961,129.9967961
23,12,1016.827641,1016.827641
23,13,130.0905975,130.0905975
23,14,130.0326318,130.0326318
23,15,130.0241763,130.0241763
23,16,0.389469787,0.389469787
23,17,130.0078222,130.0078222
23,18,14.72052523,14.72052523
23,19,0.012704456,0.012704456
23,1,130.0191647,-130.0191647
23,20,0.011638155,0.011638155
23,21,129.9809612,129.9809612
23,22,130.0919647,130.0919647
23,23,0.044839009,0.044839009
23,24,129.9245118,129.9245118
23,25,0.2107302,0.2107302
23,26,129.97497,129.97497
23,27,0.081637093,0.081637093
23,28,130.0068018,130.0068018
23,29,0.016658245,0.016658245
23,2,130.0177267,-130.0177267
23,30,7216.60968,7216.60968
23,3,130.1402145,-130.1402145
23,4,129.8903727,-129.8903727
23,5,129.9811519,-129.9811519
23,6,0.061395479,-0.061395479
23,7,130.0149572,-130.0149572
23,8,130.01015,130.01015
23,9,130.0035877,130.0035877
24,10,0.064554751,0.064554751
24,11,129.9585085,129.9585085
24,12,0.706289282,0.706289282
24,13,0.031695271,0.031695271
24,14,129.9727466,129.9727466
24,15,129.9826465,129.9826465
24,16,0.122223969,0.122223969
24,17,130.0091311,130.0091311
24,18,129.9928831,129.9928831
24,19,130.0227686,130.0227686
24,1,0.040702445,-0.040702445
24,20,129.9878323,129.9878323
24,21,0.007991202,0.007991202
24,22,130.0261233,130.0261233
24,23,129.9952596,129.9952596
24,24,130.0585722,130.0585722
24,25,156.6463544,156.6463544
24,26,4157.94535,4157.94535
24,27,129.9905493,129.9905493
24,28,129.9821936,129.9821936
24,29,0.123373475,0.123373475
24,2,1.062668376,-1.062668376
24,30,130.1311037,130.1311037
24,3,129.6573138,-129.6573138
24,4,0.009094056,-0.009094056
24,5,130.0036826,-130.0036826
24,6,0.008494773,-0.008494773
24,7,0.035096493,-0.035096493
24,8,130.0165604,130.0165604
24,9,130.0264997,130.0264997
25,10,130.0006286,130.0006286
25,11,130.0231327,130.0231327
25,12,129.9485826,129.9485826
25,13,0.03788319,0.03788319
25,14,129.9977536,129.9977536
25,15,130.0019252,130.0019252
25,16,129.9503079,129.9503079
25,17,129.9956623,129.9956623
25,18,129.9959666,129.9959666
25,19,129.9808088,129.9808088
25,1,0.256161292,-0.256161292
25,20,130.0024647,130.0024647
25,21,129.9736601,129.9736601
25,22,130.0012808,130.0012808
25,23,0.177136148,0.177136148
25,24,129.970216,129.970216
25,25,130.0005287,130.0005287
25,26,129.7424894,129.7424894
25,27,0.233864871,0.233864871
25,28,1555.487054,1555.487054
25,29,515.5066606,515.5066606
25,2,129.9179787,-129.9179787
25,30,131.3986535,131.3986535
25,3,129.9947714,-129.9947714
25,4,0.041960747,-0.041960747
25,5,129.9869226,-129.9869226
25,6,0.003107776,-0.003107776
25,7,130.0144162,-130.0144162
25,8,129.9936437,129.9936437
25,9,0.872067777,0.872067777
26,10,0.012788475,0.012788475
26,11,129.9925659,129.9925659
26,12,130.0038466,130.0038466
26,13,315.7925884,315.7925884
26,14,129.9834918,129.9834918
26,15,130.0002704,130.0002704
26,16,0.054940443,0.054940443
26,17,130.0176414,130.0176414
26,18,129.9974571,129.9974571
26,19,130.0011885,130.0011885
26,1,0.016220744,-0.016220744
26,20,0.005335572,0.005335572
26,21,129.9970033,129.9970033
26,22,129.9766977,129.9766977
26,23,130.0369811,130.0369811
26,24,130.0213809,130.0213809
26,25,129.9951751,129.9951751
26,26,130.0979128,130.0979128
26,27,207.9009282,207.9009282
26,28,130.010984,130.010984
26,29,0.281062202,0.281062202
26,2,130.0077868,-130.0077868
26,30,129.9556584,129.9556584
26,3,130.0047336,-130.0047336
26,4,0.012144528,-0.012144528
26,5,0.133272601,-0.133272601
26,6,0.213392748,-0.213392748
26,7,1.168042819,-1.168042819
26,8,129.9712234,129.9712234
26,9,125.1153997,125.1153997
27,10,0.011513055,0.011513055
27,11,130.0056895,130.0056895
27,12,129.9466342,129.9466342
27,13,129.8151431,129.8151431
27,14,18.30820495,18.30820495
27,15,0.011976988,0.011976988
27,16,130.0887772,130.0887772
27,17,129.9885779,129.9885779
27,18,129.989517,129.989517
27,19,0.31212941,0.31212941
27,1,0.036929979,-0.036929979
27,20,129.9918375,129.9918375
27,21,130.0315689,130.0315689
27,22,130.020897,130.020897
27,23,0.024374553,0.024374553
27,24,130.0135593,130.0135593
27,25,0.080527419,0.080527419
27,26,129.9562106,129.9562106
27,27,129.9972861,129.9972861
27,28,129.9982509,129.9982509
27,29,0.031841441,0.031841441
27,2,130.0081967,-130.0081967
27,30,0.040596464,0.040596464
27,3,129.9982652,-129.9982652
27,4,0.057603408,-0.057603408
27,5,259.8024937,-259.8024937
27,6,346.2500375,-346.2500375
27,7,0.132054921,-0.132054921
27,8,129.9726965,129.9726965
27,9,129.0438382,129.0438382
28,10,129.9863201,129.9863201
28,11,129.9995184,129.9995184
28,12,0.345496556,0.345496556
28,13,0.023244386,0.023244386
28,14,130.2779557,130.2779557
28,15,0.004299605,0.004299605
28,16,0.011803245,0.011803245
28,17,129.9988397,129.9988397
28,18,130.0204231,130.0204231
28,19,129.9698671,129.9698671
28,1,130.016484,-130.016484
28,20,130.0031773,130.0031773
28,21,471.107024,471.107024
28,22,129.9985095,129.9985095
28,23,129.9845019,129.9845019
28,24,129.9644645,129.9644645
28,25,130.0139187,130.0139187
28,26,129.7156967,129.7156967
28,27,130.0622387,130.0622387
28,28,130.0046456,130.0046456
28,29,0.010063069,0.010063069
28,2,0.017998617,-0.017998617
28,30,173.3193959,173.3193959
28,3,130.0071234,-130.0071234
28,4,130.0760895,-130.0760895
28,5,130.0062232,-130.0062232
28,6,381.8613247,-381.8613247
28,7,0.018046588,-0.018046588
28,8,2656.72289,2656.72289
28,9,0.06546311,0.06546311
29,10,130.0378473,130.0378473
29,11,281.5531178,281.5531178
29,12,14.42535317,14.42535317
29,13,0.466941692,0.466941692
29,14,130.0003004,130.0003004
29,15,160.0064848,160.0064848
29,16,129.9326671,129.9326671
29,17,129.9353924,129.9353924
29,18,295.9249209,295.9249209
29,19,130.0166268,130.0166268
29,1,0.03362032,-0.03362032
29,20,129.9739228,129.9739228
29,21,0.03796683,0.03796683
29,22,130.0174077,130.0174077
29,23,130.0381713,130.0381713
29,24,128.7752955,128.7752955
29,25,129.9898401,129.9898401
29,26,0.02493236,0.02493236
29,27,129.8552553,129.8552553
29,28,129.9886485,129.9886485
29,29,0.028413532,0.028413532
29,2,129.8711657,-129.8711657
29,30,130.2025853,130.2025853
29,3,129.9973575,-129.9973575
29,4,0.013301079,-0.013301079
29,5,0.115694669,-0.115694669
29,6,0.007769285,-0.007769285
29,7,0.155917339,-0.155917339
29,8,130.0040236,130.0040236
29,9,129.992994,129.992994
30,10,129.6662834,129.6662834
30,11,0.049425614,0.049425614
30,12,0.146063435,0.146063435
30,13,129.9008453,129.9008453
30,14,129.9973699,129.9973699
30,15,129.9922792,129.9922792
30,16,130.0208235,130.0208235
30,17,130.014095,130.014095
30,18,0.94885381,0.94885381
30,19,1.126369763,1.126369763
30,1,129.71185,-129.71185
30,20,130.0234292,130.0234292
30,21,130.0140093,130.0140093
30,22,129.8441994,129.8441994
30,23,129.9018434,129.9018434
30,24,130.0202165,130.0202165
30,25,130.0027065,130.0027065
30,26,0.062464817,0.062464817
30,27,4568.896021,4568.896021
30,28,130.004353,130.004353
30,29,129.8315562,129.8315562
30,2,129.9324203,-129.9324203
30,30,164.5161928,164.5161928
30,3,129.9916466,-129.9916466
30,4,126.1573955,-126.1573955
30,5,0.080625528,-0.080625528
30,6,129.990292,-129.990292
30,7,129.9542858,-129.9542858
30,8,1844.660372,1844.660372
30,9,129.9999535,129.9999535
31,10,130.0028368,130.0028368
31,11,129.9601833,129.9601833
31,12,129.9788941,129.9788941
31,13,128.9176515,128.9176515
31,14,129.9101156,129.9101156
31,15,130.0249848,130.0249848
31,16,4504.922401,4504.922401
31,17,129.9952677,129.9952677
31,18,129.999679,129.999679
31,19,0.017095564,0.017095564
31,1,0.086874238,-0.086874238
31,20,0.237965891,0.237965891
31,21,0.363637932,0.363637932
31,22,130.2885094,130.2885094
31,23,0.783029427,0.783029427
31,24,0.024266182,0.024266182
31,25,130.053069,130.053069
31,26,129.9841912,129.9841912
31,27,130.1023802,130.1023802
31,28,129.9759143,129.9759143
31,29,130.1350771,130.1350771
31,2,130.0018849,-130.0018849
31,30,0.035546109,0.035546109
31,3,130.0043229,-130.0043229
31,4,0.021957669,-0.021957669
31,5,130.011729,-130.011729
31,6,0.006726421,-0.006726421
31,7,130.0038101,-130.0038101
31,8,130.0256471,130.0256471
31,9,129.9766271,129.9766271
32,10,130.0015948,130.0015948
32,11,129.9499673,129.9499673
32,12,129.9136948,129.9136948
32,13,129.9615035,129.9615035
32,14,129.9579061,129.9579061
32,15,129.9932942,129.9932942
32,16,289.153263,289.153263
32,17,130.0087103,130.0087103
32,18,129.9904009,129.9904009
32,19,0.003350171,0.003350171
32,1,0.057254698,-0.057254698
32,20,129.8429552,129.8429552
32,21,259.5175621,259.5175621
32,22,129.9864214,129.9864214
32,23,129.963956,129.963956
32,24,130.0187004,130.0187004
32,25,129.9498479,129.9498479
32,26,129.9649345,129.9649345
32,27,129.9818742,129.9818742
32,28,0.308175564,0.308175564
32,29,129.9474169,129.9474169
32,2,129.9429928,-129.9429928
32,30,129.7629254,129.7629254
32,3,129.9803392,-129.9803392
32,4,129.919721,-129.919721
32,5,0.09912866,-0.09912866
32,6,0.028765383,-0.028765383
32,7,129.9697638,-129.9697638
32,8,130.0429673,130.0429673
32,9,130.0111141,130.0111141
33,10,130.0094525,130.0094525
33,11,129.5468673,129.5468673
33,12,0.094291323,0.094291323
33,13,129.7748661,129.7748661
33,14,129.9632887,129.9632887
33,15,0.204900313,0.204900313
33,16,18.58807176,18.58807176
33,17,129.9998235,129.9998235
33,18,130.251001,130.251001
33,19,75.75957363,75.75957363
33,1,0.023361906,-0.023361906
33,20,6389.469152,6389.469152
33,21,130.0011367,130.0011367
33,22,129.990141,129.990141
33,23,130.0787291,130.0787291
33,24,0.041016087,0.041016087
33,25,129.9846959,129.9846959
33,26,129.9117557,129.9117557
33,27,130.0152457,130.0152457
33,28,130.0003099,130.0003099
33,29,191.2444077,191.2444077
33,2,130.0201599,-130.0201599
33,30,0.026369162,0.026369162
33,3,130.0047815,-130.0047815
33,4,0.40876219,-0.40876219
33,5,130.0125419,-130.0125419
33,6,130.0023064,-130.0023064
33,7,130.0043961,-130.0043961
33,8,129.9859871,129.9859871
33,9,130.0086743,130.0086743
34,10,129.9894701,129.9894701
34,11,130.3345157,130.3345157
34,12,130.0054795,130.0054795
